prist/00056.mp4
forged/00056_000-146.mp4
frame, x1, y1, x2, y2
000, 1101, 138, 1260, 486, 
001, 1101, 138, 1260, 486, 
002, 1101, 138, 1260, 486, 
003, 1101, 138, 1260, 486, 
004, 1101, 138, 1260, 486, 
005, 1101, 138, 1260, 486, 
006, 1101, 138, 1260, 486, 
007, 1101, 138, 1260, 486, 
008, 1101, 138, 1260, 486, 
009, 1101, 138, 1260, 486, 
010, 1101, 138, 1260, 486, 
011, 1101, 138, 1260, 486, 
012, 1101, 138, 1260, 486, 
013, 1101, 138, 1260, 486, 
014, 1101, 138, 1260, 486, 
015, 1101, 138, 1260, 486, 
016, 1101, 138, 1260, 486, 
017, 1101, 138, 1260, 486, 
018, 1101, 138, 1260, 486, 
019, 1101, 138, 1260, 486, 
020, 1101, 138, 1260, 486, 
021, 1101, 138, 1260, 486, 
022, 1101, 138, 1260, 486, 
023, 1101, 138, 1260, 486, 
024, 1101, 138, 1260, 486, 
025, 1101, 138, 1260, 486, 
026, 1101, 138, 1260, 486, 
027, 1101, 138, 1260, 486, 
028, 1101, 138, 1260, 486, 
029, 1101, 138, 1260, 486, 
030, 1101, 138, 1260, 486, 
031, 1101, 138, 1260, 486, 
032, 1101, 138, 1260, 486, 
033, 1101, 138, 1260, 486, 
034, 1101, 138, 1260, 486, 
035, 1101, 138, 1260, 486, 
036, 1101, 138, 1260, 486, 
037, 1101, 138, 1260, 486, 
038, 1101, 138, 1260, 486, 
039, 1101, 138, 1260, 486, 
040, 1101, 138, 1260, 486, 
041, 1101, 138, 1260, 486, 
042, 1101, 138, 1260, 486, 
043, 1101, 138, 1260, 486, 
044, 1101, 138, 1260, 486, 
045, 1101, 138, 1260, 486, 
046, 1101, 138, 1260, 486, 
047, 1101, 138, 1260, 486, 
048, 1101, 138, 1260, 486, 
049, 1101, 138, 1260, 486, 
050, 1101, 138, 1260, 486, 
051, 1101, 138, 1260, 486, 
052, 1101, 138, 1260, 486, 
053, 1101, 138, 1260, 486, 
054, 1101, 138, 1260, 486, 
055, 1101, 138, 1260, 486, 
056, 1101, 138, 1260, 486, 
057, 1101, 138, 1260, 486, 
058, 1101, 138, 1260, 486, 
059, 1101, 138, 1260, 486, 
060, 1101, 138, 1260, 486, 
061, 1101, 138, 1260, 486, 
062, 1101, 138, 1260, 486, 
063, 1101, 138, 1260, 486, 
064, 1101, 138, 1260, 486, 
065, 1101, 138, 1260, 486, 
066, 1101, 138, 1260, 486, 
067, 1101, 138, 1260, 486, 
068, 1101, 138, 1260, 486, 
069, 1101, 138, 1260, 486, 
070, 1101, 138, 1260, 486, 
071, 1101, 138, 1260, 486, 
072, 1101, 138, 1260, 486, 
073, 1101, 138, 1260, 486, 
074, 1101, 138, 1260, 486, 
075, 1101, 138, 1260, 486, 
076, 1101, 138, 1260, 486, 
077, 1101, 138, 1260, 486, 
078, 1101, 138, 1260, 486, 
079, 1101, 138, 1260, 486, 
080, 1101, 138, 1260, 486, 
081, 1101, 138, 1260, 486, 
082, 1101, 138, 1260, 486, 
083, 1101, 138, 1260, 486, 
084, 1101, 138, 1260, 486, 
085, 1101, 138, 1260, 486, 
086, 1101, 138, 1260, 486, 
087, 1101, 138, 1260, 486, 
088, 1101, 138, 1260, 486, 
089, 1101, 138, 1260, 486, 
090, 1101, 138, 1260, 486, 
091, 1101, 138, 1260, 486, 
092, 1101, 138, 1260, 486, 
093, 1101, 138, 1260, 486, 
094, 1101, 138, 1260, 486, 
095, 1101, 138, 1260, 486, 
096, 1101, 138, 1260, 486, 
097, 1101, 138, 1260, 486, 
098, 1101, 138, 1260, 486, 
099, 1101, 138, 1260, 486, 
100, 1101, 138, 1260, 486, 
101, 1101, 138, 1260, 486, 
102, 1101, 138, 1260, 486, 
103, 1101, 138, 1260, 486, 
104, 1101, 138, 1260, 486, 
105, 1101, 138, 1260, 486, 
106, 1101, 138, 1260, 486, 
107, 1101, 138, 1260, 486, 
108, 1101, 138, 1260, 486, 
109, 1101, 138, 1260, 486, 
110, 1101, 138, 1260, 486, 
111, 1101, 138, 1260, 486, 
112, 1101, 138, 1260, 486, 
113, 1101, 138, 1260, 486, 
114, 1101, 138, 1260, 486, 
115, 1101, 138, 1260, 486, 
116, 1101, 138, 1260, 486, 
117, 1101, 138, 1260, 486, 
118, 1101, 138, 1260, 486, 
119, 1101, 138, 1260, 486, 
120, 1101, 138, 1260, 486, 
121, 1101, 138, 1260, 486, 
122, 1101, 138, 1260, 486, 
123, 1101, 138, 1260, 486, 
124, 1101, 138, 1260, 486, 
125, 1101, 138, 1260, 486, 
126, 1101, 138, 1260, 486, 
127, 1101, 138, 1260, 486, 
128, 1101, 138, 1260, 486, 
129, 1101, 138, 1260, 486, 
130, 1101, 138, 1260, 486, 
131, 1101, 138, 1260, 486, 
132, 1101, 138, 1260, 486, 
133, 1101, 138, 1260, 486, 
134, 1101, 138, 1260, 486, 
135, 1101, 138, 1260, 486, 
136, 1101, 138, 1260, 486, 
137, 1101, 138, 1260, 486, 
138, 1101, 138, 1260, 486, 
139, 1101, 138, 1260, 486, 
140, 1101, 138, 1260, 486, 
141, 1101, 138, 1260, 486, 
142, 1101, 138, 1260, 486, 
143, 1101, 138, 1260, 486, 
144, 1101, 138, 1260, 486, 
145, 1101, 138, 1260, 486, 
146, 1101, 138, 1260, 486, 
