prist/00023.mp4
forged/00023_159-249.mp4
frame, x1, y1, x2, y2
159, 015, 405, 084, 693, 
160, 012, 396, 090, 693, 
161, 012, 387, 096, 693, 
162, 012, 381, 102, 693, 
163, 012, 372, 111, 693, 
164, 012, 366, 117, 693, 
165, 012, 357, 123, 693, 
166, 012, 351, 132, 693, 
167, 012, 342, 138, 696, 
168, 012, 333, 144, 696, 
169, 012, 327, 153, 696, 
170, 012, 318, 159, 696, 
171, 012, 312, 165, 696, 
172, 012, 303, 174, 696, 
173, 012, 297, 180, 696, 
174, 012, 288, 186, 696, 
175, 012, 282, 195, 699, 
176, 012, 285, 210, 696, 
177, 015, 288, 228, 696, 
178, 018, 294, 246, 696, 
179, 018, 297, 264, 696, 
180, 021, 303, 282, 696, 
181, 024, 306, 297, 693, 
182, 024, 309, 315, 693, 
183, 027, 315, 333, 693, 
184, 030, 318, 351, 693, 
185, 033, 324, 369, 693, 
186, 045, 324, 384, 693, 
187, 057, 324, 399, 693, 
188, 069, 327, 414, 693, 
189, 081, 327, 429, 693, 
190, 096, 330, 447, 693, 
191, 108, 330, 462, 696, 
192, 120, 333, 477, 696, 
193, 132, 333, 492, 696, 
194, 147, 336, 510, 696, 
195, 159, 336, 525, 696, 
196, 171, 336, 540, 696, 
197, 183, 339, 555, 699, 
198, 195, 339, 570, 699, 
199, 210, 342, 588, 699, 
200, 222, 342, 603, 699, 
201, 234, 345, 618, 699, 
202, 246, 345, 633, 699, 
203, 261, 348, 651, 702, 
204, 270, 345, 657, 702, 
205, 279, 342, 666, 702, 
206, 291, 342, 675, 702, 
207, 300, 339, 684, 702, 
208, 312, 336, 693, 702, 
209, 321, 336, 702, 702, 
210, 333, 333, 708, 702, 
211, 342, 330, 717, 702, 
212, 351, 330, 726, 702, 
213, 363, 327, 735, 702, 
214, 372, 327, 744, 702, 
215, 384, 324, 753, 702, 
216, 393, 321, 762, 702, 
217, 405, 321, 768, 702, 
218, 414, 318, 777, 702, 
219, 423, 315, 786, 702, 
220, 435, 315, 795, 702, 
221, 444, 312, 804, 702, 
222, 456, 312, 813, 702, 
223, 465, 309, 819, 702, 
224, 477, 306, 828, 702, 
225, 486, 306, 837, 702, 
226, 498, 303, 846, 702, 
227, 507, 300, 855, 702, 
228, 516, 300, 864, 702, 
229, 528, 297, 873, 702, 
230, 537, 294, 879, 702, 
231, 549, 294, 888, 702, 
232, 558, 291, 897, 702, 
233, 570, 291, 906, 702, 
234, 579, 288, 915, 702, 
235, 588, 285, 924, 702, 
236, 600, 285, 930, 702, 
237, 609, 282, 939, 702, 
238, 621, 279, 948, 702, 
239, 630, 279, 957, 702, 
240, 642, 276, 966, 702, 
241, 651, 276, 975, 702, 
242, 660, 273, 984, 702, 
243, 672, 270, 990, 702, 
244, 681, 270, 999, 702, 
245, 693, 267, 1008, 702, 
246, 702, 264, 1017, 702, 
247, 714, 264, 1026, 702, 
248, 723, 261, 1035, 702, 
249, 735, 261, 1044, 702, 
