prist/00046.mp4
forged/00046_085-155.mp4
frame, x1, y1, x2, y2
128, 528, 174, 774, 579, 
129, 513, 174, 765, 579, 
130, 501, 174, 756, 579, 
131, 489, 174, 747, 579, 
132, 477, 174, 738, 579, 
133, 462, 174, 729, 579, 
134, 450, 174, 723, 579, 
135, 438, 174, 714, 579, 
136, 423, 174, 705, 579, 
137, 411, 174, 696, 579, 
138, 399, 174, 687, 579, 
139, 387, 174, 681, 582, 
140, 381, 174, 672, 585, 
141, 375, 174, 666, 588, 
142, 369, 174, 660, 591, 
143, 363, 177, 654, 594, 
144, 357, 177, 648, 597, 
145, 351, 177, 642, 600, 
146, 345, 177, 636, 603, 
147, 339, 180, 630, 606, 
148, 333, 180, 624, 609, 
149, 327, 180, 618, 612, 
150, 321, 180, 612, 615, 
151, 315, 183, 606, 618, 
152, 309, 183, 600, 621, 
153, 303, 183, 594, 624, 
154, 297, 183, 588, 627, 
155, 294, 186, 582, 630, 
085, 606, 177, 825, 579, 
086, 606, 177, 825, 579, 
087, 606, 177, 825, 579, 
088, 606, 177, 825, 579, 
089, 606, 177, 825, 579, 
090, 606, 177, 825, 579, 
091, 606, 177, 825, 579, 
092, 606, 177, 825, 579, 
093, 606, 177, 825, 579, 
094, 606, 177, 825, 579, 
095, 606, 177, 825, 579, 
096, 606, 177, 825, 579, 
097, 606, 177, 825, 579, 
098, 606, 177, 825, 579, 
099, 606, 177, 825, 579, 
100, 606, 177, 825, 579, 
101, 606, 177, 825, 579, 
102, 606, 177, 825, 579, 
103, 606, 177, 825, 579, 
104, 606, 177, 825, 579, 
105, 606, 177, 825, 579, 
106, 606, 177, 825, 579, 
107, 606, 177, 825, 579, 
108, 606, 177, 825, 579, 
109, 606, 177, 825, 579, 
110, 606, 177, 825, 579, 
111, 606, 177, 825, 579, 
112, 606, 177, 825, 579, 
113, 606, 177, 825, 579, 
114, 606, 177, 825, 579, 
115, 606, 177, 825, 579, 
116, 606, 177, 825, 579, 
117, 606, 177, 825, 579, 
118, 606, 177, 825, 579, 
119, 606, 177, 825, 579, 
120, 606, 177, 825, 579, 
121, 606, 177, 825, 579, 
122, 606, 177, 825, 579, 
123, 591, 174, 816, 579, 
124, 579, 174, 807, 579, 
125, 567, 174, 798, 579, 
126, 552, 174, 789, 579, 
127, 540, 174, 780, 579, 
