prist/00067.mp4
forged/00067_244-295.mp4
frame, x1, y1, x2, y2
256, 003, 348, 318, 690, 
257, 003, 348, 318, 690, 
258, 003, 348, 318, 690, 
259, 003, 348, 318, 690, 
260, 009, 345, 330, 690, 
261, 018, 342, 345, 690, 
262, 027, 339, 360, 690, 
263, 036, 336, 375, 693, 
264, 045, 333, 390, 693, 
265, 054, 330, 402, 693, 
266, 063, 327, 417, 693, 
267, 069, 327, 432, 696, 
268, 078, 324, 447, 696, 
269, 087, 321, 462, 696, 
270, 096, 318, 474, 696, 
271, 105, 315, 489, 699, 
272, 114, 312, 504, 699, 
273, 123, 309, 519, 699, 
274, 132, 309, 534, 702, 
275, 141, 306, 546, 702, 
276, 150, 303, 558, 702, 
277, 159, 300, 570, 702, 
278, 168, 300, 582, 702, 
279, 180, 297, 594, 702, 
280, 189, 294, 606, 705, 
281, 198, 294, 618, 705, 
282, 207, 291, 630, 705, 
283, 219, 288, 642, 705, 
284, 228, 285, 654, 705, 
285, 237, 285, 666, 705, 
286, 246, 282, 678, 708, 
287, 258, 279, 690, 708, 
288, 267, 279, 702, 708, 
289, 276, 276, 714, 708, 
290, 285, 273, 726, 708, 
291, 297, 273, 741, 711, 
292, 303, 267, 747, 708, 
293, 309, 264, 756, 705, 
294, 315, 258, 762, 702, 
295, 321, 255, 771, 702, 
244, 003, 348, 318, 690, 
245, 003, 348, 318, 690, 
246, 003, 348, 318, 690, 
247, 003, 348, 318, 690, 
248, 003, 348, 318, 690, 
249, 003, 348, 318, 690, 
250, 003, 348, 318, 690, 
251, 003, 348, 318, 690, 
252, 003, 348, 318, 690, 
253, 003, 348, 318, 690, 
254, 003, 348, 318, 690, 
255, 003, 348, 318, 690, 
