prist/00044.mp4
forged/00044_145-261.mp4
frame, x1, y1, x2, y2
146, 090, 168, 489, 693, 
147, 090, 168, 489, 693, 
148, 090, 168, 489, 693, 
149, 090, 168, 489, 693, 
150, 090, 168, 489, 693, 
151, 090, 168, 489, 693, 
152, 090, 168, 489, 693, 
153, 090, 168, 489, 693, 
154, 090, 168, 489, 693, 
155, 090, 168, 489, 693, 
156, 090, 168, 489, 693, 
157, 090, 168, 489, 693, 
158, 090, 168, 489, 693, 
159, 090, 168, 489, 693, 
160, 090, 168, 489, 693, 
161, 090, 168, 489, 693, 
162, 090, 168, 489, 693, 
163, 090, 168, 489, 693, 
164, 090, 168, 489, 693, 
165, 090, 168, 489, 693, 
166, 090, 168, 489, 693, 
167, 090, 168, 489, 693, 
168, 090, 168, 489, 693, 
169, 090, 168, 489, 693, 
170, 090, 168, 489, 693, 
171, 090, 168, 489, 693, 
172, 090, 168, 489, 693, 
173, 090, 168, 489, 693, 
174, 090, 168, 489, 693, 
175, 090, 168, 489, 693, 
176, 090, 168, 489, 693, 
177, 090, 168, 489, 693, 
178, 090, 168, 489, 693, 
179, 090, 168, 489, 693, 
180, 090, 168, 489, 693, 
181, 090, 168, 489, 693, 
182, 090, 168, 489, 693, 
183, 090, 168, 489, 693, 
184, 090, 168, 489, 693, 
185, 090, 168, 489, 693, 
186, 090, 168, 489, 693, 
187, 090, 168, 489, 693, 
188, 090, 168, 489, 693, 
189, 090, 168, 489, 693, 
190, 090, 168, 489, 693, 
191, 090, 168, 489, 693, 
192, 090, 168, 489, 693, 
193, 090, 168, 489, 693, 
194, 090, 168, 489, 693, 
195, 090, 168, 489, 693, 
196, 090, 168, 489, 693, 
197, 090, 168, 489, 693, 
198, 090, 168, 489, 693, 
199, 090, 168, 489, 693, 
200, 090, 168, 489, 693, 
201, 090, 168, 489, 693, 
202, 090, 168, 489, 693, 
203, 090, 168, 489, 693, 
204, 090, 168, 489, 693, 
205, 090, 168, 489, 693, 
206, 090, 168, 489, 693, 
207, 090, 168, 489, 693, 
208, 090, 168, 489, 693, 
209, 090, 168, 489, 693, 
210, 090, 168, 489, 693, 
211, 090, 168, 489, 693, 
212, 090, 168, 489, 693, 
213, 090, 168, 489, 693, 
214, 090, 168, 489, 693, 
215, 090, 168, 489, 693, 
216, 090, 168, 489, 693, 
217, 090, 168, 489, 693, 
218, 090, 168, 489, 693, 
219, 090, 168, 489, 693, 
220, 090, 168, 489, 693, 
221, 090, 168, 489, 693, 
222, 090, 168, 489, 693, 
223, 090, 168, 489, 693, 
224, 090, 168, 489, 693, 
225, 090, 168, 489, 693, 
226, 090, 168, 489, 693, 
227, 090, 168, 489, 693, 
228, 090, 168, 489, 693, 
229, 090, 168, 489, 693, 
230, 090, 168, 489, 693, 
231, 090, 168, 489, 693, 
232, 090, 168, 489, 693, 
233, 090, 168, 489, 693, 
234, 090, 168, 489, 693, 
235, 090, 168, 489, 693, 
236, 090, 168, 489, 693, 
237, 090, 168, 489, 693, 
238, 090, 168, 489, 693, 
239, 090, 168, 489, 693, 
240, 090, 168, 489, 693, 
241, 090, 168, 489, 693, 
242, 090, 168, 489, 693, 
243, 090, 168, 489, 693, 
244, 090, 168, 489, 693, 
245, 090, 168, 489, 693, 
246, 090, 168, 489, 693, 
247, 090, 168, 489, 693, 
248, 090, 168, 489, 693, 
249, 090, 168, 489, 693, 
250, 090, 168, 489, 693, 
251, 090, 168, 489, 693, 
252, 090, 168, 489, 693, 
253, 090, 168, 489, 693, 
254, 090, 168, 489, 693, 
255, 090, 168, 489, 693, 
256, 090, 168, 489, 693, 
257, 090, 168, 489, 693, 
258, 090, 168, 489, 693, 
259, 090, 168, 489, 693, 
260, 090, 168, 489, 693, 
261, 090, 168, 489, 693, 
262, 090, 168, 489, 693, 
