prist/00049.mp4
forged/00049_082-186.mp4
frame, x1, y1, x2, y2
083, 870, 264, 1104, 669, 
084, 864, 264, 1098, 669, 
085, 861, 264, 1095, 669, 
086, 855, 267, 1089, 669, 
087, 852, 267, 1086, 672, 
088, 846, 270, 1083, 672, 
089, 843, 270, 1077, 672, 
090, 840, 273, 1074, 675, 
091, 834, 273, 1071, 675, 
092, 831, 273, 1065, 675, 
093, 825, 276, 1062, 678, 
094, 822, 276, 1059, 678, 
095, 819, 279, 1053, 678, 
096, 813, 279, 1050, 681, 
097, 810, 282, 1047, 681, 
098, 804, 282, 1041, 681, 
099, 801, 282, 1038, 684, 
100, 798, 285, 1035, 684, 
101, 792, 285, 1029, 684, 
102, 789, 288, 1026, 687, 
103, 783, 288, 1023, 687, 
104, 780, 291, 1017, 687, 
105, 777, 291, 1014, 690, 
106, 771, 291, 1011, 690, 
107, 768, 294, 1005, 690, 
108, 762, 294, 1002, 690, 
109, 759, 297, 999, 693, 
110, 753, 297, 993, 693, 
111, 750, 300, 990, 693, 
112, 747, 300, 987, 696, 
113, 741, 300, 981, 696, 
114, 738, 303, 978, 696, 
115, 732, 303, 975, 699, 
116, 729, 306, 969, 699, 
117, 726, 306, 966, 699, 
118, 720, 309, 963, 702, 
119, 717, 309, 957, 702, 
120, 711, 309, 954, 702, 
121, 708, 312, 951, 705, 
122, 705, 312, 945, 705, 
123, 699, 315, 942, 705, 
124, 696, 315, 939, 708, 
125, 690, 318, 933, 708, 
126, 687, 318, 930, 708, 
127, 684, 321, 927, 711, 
128, 669, 321, 915, 711, 
129, 657, 324, 906, 711, 
130, 645, 327, 897, 711, 
131, 633, 330, 885, 711, 
132, 621, 333, 876, 711, 
133, 606, 333, 867, 711, 
134, 594, 336, 858, 711, 
135, 582, 339, 846, 711, 
136, 570, 342, 837, 711, 
137, 558, 345, 828, 711, 
138, 543, 345, 816, 711, 
139, 531, 348, 807, 711, 
140, 519, 351, 798, 711, 
141, 507, 354, 789, 711, 
142, 495, 357, 777, 711, 
143, 480, 357, 768, 711, 
144, 468, 360, 759, 711, 
145, 456, 363, 747, 711, 
146, 444, 366, 738, 711, 
147, 432, 369, 729, 711, 
148, 420, 372, 720, 714, 
149, 402, 372, 705, 711, 
150, 384, 372, 690, 711, 
151, 369, 375, 675, 711, 
152, 351, 375, 660, 711, 
153, 333, 375, 648, 711, 
154, 318, 378, 633, 711, 
155, 300, 378, 618, 708, 
156, 285, 378, 603, 708, 
157, 267, 381, 591, 708, 
158, 249, 381, 576, 708, 
159, 234, 381, 561, 708, 
160, 216, 384, 546, 708, 
161, 201, 384, 531, 705, 
162, 183, 384, 519, 705, 
163, 165, 387, 504, 705, 
164, 150, 387, 489, 705, 
165, 132, 387, 474, 705, 
166, 117, 390, 462, 705, 
167, 105, 384, 447, 705, 
168, 096, 381, 432, 705, 
169, 087, 378, 417, 705, 
170, 075, 372, 402, 705, 
171, 066, 369, 387, 705, 
172, 057, 366, 372, 705, 
173, 045, 360, 357, 705, 
174, 036, 357, 342, 705, 
175, 027, 354, 327, 705, 
176, 018, 351, 312, 705, 
177, 015, 354, 303, 702, 
178, 015, 357, 294, 702, 
179, 015, 360, 285, 702, 
180, 012, 363, 276, 702, 
181, 012, 366, 267, 702, 
182, 012, 369, 258, 702, 
183, 009, 372, 249, 702, 
184, 009, 375, 240, 702, 
185, 009, 378, 231, 702, 
186, 009, 384, 222, 702, 
187, 009, 384, 222, 702, 
