prist/00034.mp4
forged/00034_039-105.mp4
frame, x1, y1, x2, y2
040, 336, 186, 531, 639, 
041, 345, 186, 540, 639, 
042, 354, 186, 552, 639, 
043, 363, 189, 561, 639, 
044, 372, 189, 573, 639, 
045, 384, 189, 585, 639, 
046, 393, 192, 594, 639, 
047, 402, 192, 606, 639, 
048, 411, 192, 618, 639, 
049, 423, 195, 627, 642, 
050, 432, 195, 639, 642, 
051, 441, 195, 651, 642, 
052, 450, 198, 660, 642, 
053, 462, 198, 672, 642, 
054, 471, 198, 684, 642, 
055, 480, 201, 693, 642, 
056, 489, 201, 705, 642, 
057, 501, 204, 717, 645, 
058, 510, 201, 726, 642, 
059, 519, 201, 735, 642, 
060, 528, 201, 744, 639, 
061, 537, 201, 756, 639, 
062, 546, 198, 765, 639, 
063, 555, 198, 774, 636, 
064, 564, 198, 786, 636, 
065, 573, 198, 795, 636, 
066, 582, 195, 804, 633, 
067, 591, 195, 816, 633, 
068, 600, 195, 825, 633, 
069, 609, 195, 834, 630, 
070, 621, 192, 846, 630, 
071, 630, 192, 855, 627, 
072, 639, 192, 864, 627, 
073, 648, 192, 876, 627, 
074, 657, 189, 885, 624, 
075, 666, 189, 894, 624, 
076, 675, 189, 906, 624, 
077, 684, 189, 915, 621, 
078, 693, 186, 924, 621, 
079, 702, 186, 936, 621, 
080, 711, 186, 945, 618, 
081, 720, 186, 954, 618, 
082, 732, 186, 966, 618, 
083, 738, 186, 972, 618, 
084, 747, 186, 978, 618, 
085, 753, 186, 987, 618, 
086, 762, 186, 993, 621, 
087, 768, 186, 999, 621, 
088, 777, 186, 1008, 621, 
089, 783, 186, 1014, 624, 
090, 792, 186, 1020, 624, 
091, 798, 186, 1029, 624, 
092, 807, 186, 1035, 627, 
093, 813, 186, 1041, 627, 
094, 822, 186, 1050, 627, 
095, 828, 186, 1056, 627, 
096, 837, 186, 1062, 630, 
097, 843, 186, 1071, 630, 
098, 852, 186, 1077, 630, 
099, 858, 186, 1083, 633, 
100, 867, 186, 1092, 633, 
101, 873, 186, 1098, 633, 
102, 882, 186, 1104, 636, 
103, 888, 186, 1113, 636, 
104, 897, 186, 1119, 636, 
105, 906, 189, 1128, 639, 
106, 906, 189, 1128, 639, 
