prist/00096.mp4
forged/00096_042-086-220-294.mp4
frame, x1, y1, x2, y2
042, 906, 243, 1098, 696, 
043, 894, 243, 1089, 696, 
044, 882, 243, 1083, 696, 
045, 870, 243, 1077, 696, 
046, 858, 246, 1071, 696, 
047, 846, 246, 1065, 696, 
048, 834, 246, 1059, 696, 
049, 822, 246, 1053, 696, 
050, 813, 249, 1047, 699, 
051, 801, 249, 1041, 699, 
052, 789, 249, 1035, 699, 
053, 777, 249, 1029, 699, 
054, 765, 252, 1023, 699, 
055, 753, 252, 1017, 699, 
056, 741, 252, 1011, 699, 
057, 732, 252, 1005, 702, 
058, 720, 255, 999, 702, 
059, 708, 255, 993, 702, 
060, 696, 255, 987, 702, 
061, 684, 255, 981, 702, 
062, 672, 258, 975, 702, 
063, 660, 258, 969, 702, 
064, 651, 258, 963, 705, 
065, 639, 258, 954, 705, 
066, 627, 261, 948, 705, 
067, 615, 261, 942, 705, 
068, 603, 261, 936, 705, 
069, 591, 261, 930, 705, 
070, 579, 264, 924, 705, 
071, 567, 264, 918, 705, 
072, 558, 264, 912, 708, 
073, 546, 264, 906, 708, 
074, 534, 267, 900, 708, 
075, 522, 267, 894, 708, 
076, 510, 267, 888, 708, 
077, 498, 267, 882, 708, 
078, 486, 270, 876, 708, 
079, 477, 270, 870, 711, 
080, 465, 270, 864, 711, 
081, 453, 270, 858, 711, 
082, 441, 273, 852, 711, 
083, 429, 273, 846, 711, 
084, 417, 273, 840, 711, 
085, 405, 273, 834, 711, 
086, 396, 276, 828, 714, 
220, 501, 294, 864, 705, 
221, 498, 294, 858, 702, 
222, 495, 297, 852, 702, 
223, 492, 300, 846, 702, 
224, 489, 303, 840, 702, 
225, 486, 306, 834, 702, 
226, 483, 309, 828, 702, 
227, 480, 312, 822, 702, 
228, 477, 315, 816, 702, 
229, 474, 318, 810, 699, 
230, 471, 321, 804, 699, 
231, 468, 324, 798, 699, 
232, 468, 327, 795, 699, 
233, 465, 327, 789, 699, 
234, 462, 330, 783, 699, 
235, 459, 333, 777, 699, 
236, 456, 336, 771, 699, 
237, 453, 339, 765, 696, 
238, 450, 342, 759, 696, 
239, 447, 345, 753, 696, 
240, 444, 348, 747, 696, 
241, 441, 351, 741, 696, 
242, 438, 354, 735, 696, 
243, 435, 357, 729, 696, 
244, 435, 360, 726, 696, 
245, 426, 360, 717, 696, 
246, 420, 360, 711, 696, 
247, 411, 360, 705, 696, 
248, 405, 360, 699, 696, 
249, 396, 360, 693, 696, 
250, 390, 360, 687, 696, 
251, 381, 360, 678, 696, 
252, 375, 363, 672, 696, 
253, 369, 363, 666, 696, 
254, 360, 363, 660, 696, 
255, 354, 363, 654, 696, 
256, 345, 363, 648, 696, 
257, 339, 363, 639, 696, 
258, 330, 363, 633, 696, 
259, 324, 366, 627, 696, 
260, 315, 366, 621, 696, 
261, 309, 366, 615, 696, 
262, 303, 366, 609, 696, 
263, 294, 366, 600, 696, 
264, 288, 366, 594, 696, 
265, 279, 366, 588, 696, 
266, 273, 369, 582, 696, 
267, 264, 369, 576, 696, 
268, 258, 369, 570, 696, 
269, 252, 369, 564, 696, 
270, 243, 369, 555, 696, 
271, 237, 369, 549, 696, 
272, 228, 369, 543, 696, 
273, 222, 372, 537, 696, 
274, 213, 372, 531, 696, 
275, 207, 372, 525, 696, 
276, 198, 372, 516, 696, 
277, 192, 372, 510, 696, 
278, 186, 372, 504, 696, 
279, 177, 372, 498, 696, 
280, 171, 375, 492, 696, 
281, 162, 375, 486, 696, 
282, 156, 375, 477, 696, 
283, 147, 375, 471, 696, 
284, 141, 375, 465, 696, 
285, 132, 375, 459, 696, 
286, 126, 375, 453, 696, 
287, 120, 378, 447, 696, 
288, 111, 378, 438, 696, 
289, 105, 378, 432, 696, 
290, 096, 378, 426, 696, 
291, 090, 378, 420, 696, 
292, 081, 378, 414, 696, 
293, 075, 378, 408, 696, 
294, 069, 381, 402, 696, 
