prist/00097.mp4
forged/00097_000-087-099-153.mp4
frame, x1, y1, x2, y2
000, 090, 372, 390, 708, 
001, 090, 369, 390, 705, 
002, 093, 366, 393, 705, 
003, 096, 366, 396, 705, 
004, 099, 363, 396, 705, 
005, 102, 363, 399, 705, 
006, 105, 360, 402, 705, 
007, 108, 360, 402, 705, 
008, 111, 357, 405, 705, 
009, 114, 357, 408, 705, 
010, 117, 354, 408, 705, 
011, 120, 354, 411, 705, 
012, 123, 351, 414, 705, 
013, 123, 351, 414, 705, 
014, 126, 348, 417, 705, 
015, 129, 348, 420, 705, 
016, 132, 345, 423, 705, 
017, 135, 345, 423, 705, 
018, 138, 342, 426, 705, 
019, 141, 342, 429, 705, 
020, 144, 339, 429, 705, 
021, 147, 339, 432, 705, 
022, 150, 336, 435, 705, 
023, 153, 336, 435, 705, 
024, 156, 333, 438, 705, 
025, 156, 333, 441, 705, 
026, 159, 330, 441, 705, 
027, 162, 330, 444, 705, 
028, 165, 327, 447, 705, 
029, 168, 327, 450, 705, 
030, 171, 324, 450, 705, 
031, 174, 324, 453, 705, 
032, 177, 321, 456, 705, 
033, 180, 321, 456, 705, 
034, 183, 318, 459, 705, 
035, 186, 318, 462, 705, 
036, 189, 315, 462, 705, 
037, 192, 315, 465, 705, 
038, 192, 312, 468, 705, 
039, 195, 312, 468, 705, 
040, 198, 309, 471, 705, 
041, 201, 309, 474, 705, 
042, 204, 306, 474, 705, 
043, 207, 306, 477, 705, 
044, 210, 303, 480, 705, 
045, 213, 303, 483, 705, 
046, 216, 300, 483, 705, 
047, 219, 300, 486, 705, 
048, 222, 297, 489, 705, 
049, 225, 297, 489, 705, 
050, 225, 294, 492, 705, 
051, 228, 294, 495, 705, 
052, 231, 291, 495, 705, 
053, 234, 291, 498, 705, 
054, 237, 288, 501, 705, 
055, 240, 288, 501, 705, 
056, 243, 285, 504, 705, 
057, 246, 285, 507, 705, 
058, 249, 282, 510, 705, 
059, 252, 282, 510, 705, 
060, 255, 279, 513, 705, 
061, 258, 279, 516, 705, 
062, 261, 276, 516, 705, 
063, 261, 276, 519, 705, 
064, 264, 273, 522, 705, 
065, 267, 273, 522, 705, 
066, 270, 270, 525, 705, 
067, 273, 270, 528, 705, 
068, 276, 267, 528, 705, 
069, 279, 267, 531, 705, 
070, 282, 264, 534, 705, 
071, 285, 264, 534, 705, 
072, 288, 261, 537, 705, 
073, 291, 261, 540, 705, 
074, 294, 258, 543, 705, 
075, 294, 258, 543, 705, 
076, 297, 255, 546, 705, 
077, 300, 255, 549, 705, 
078, 303, 252, 549, 705, 
079, 306, 252, 552, 705, 
080, 309, 249, 555, 705, 
081, 312, 249, 555, 705, 
082, 315, 246, 558, 705, 
083, 318, 246, 561, 705, 
084, 321, 243, 561, 705, 
085, 324, 243, 564, 705, 
086, 327, 240, 567, 705, 
087, 330, 240, 570, 705, 
099, 1083, 195, 1248, 534, 
100, 1074, 192, 1242, 534, 
101, 1068, 192, 1236, 534, 
102, 1062, 192, 1230, 534, 
103, 1056, 192, 1224, 534, 
104, 1050, 192, 1218, 537, 
105, 1044, 189, 1212, 537, 
106, 1038, 189, 1209, 537, 
107, 1032, 189, 1203, 537, 
108, 1026, 189, 1197, 540, 
109, 1020, 189, 1191, 540, 
110, 1014, 186, 1185, 540, 
111, 1008, 186, 1179, 540, 
112, 1002, 186, 1173, 543, 
113, 996, 186, 1170, 543, 
114, 990, 186, 1164, 543, 
115, 984, 186, 1158, 543, 
116, 978, 183, 1152, 546, 
117, 972, 183, 1146, 546, 
118, 963, 183, 1140, 546, 
119, 957, 183, 1134, 546, 
120, 951, 183, 1131, 549, 
121, 945, 180, 1125, 549, 
122, 939, 180, 1119, 549, 
123, 933, 180, 1113, 549, 
124, 927, 180, 1107, 552, 
125, 921, 180, 1101, 552, 
126, 915, 180, 1098, 552, 
127, 909, 177, 1092, 552, 
128, 903, 177, 1086, 552, 
129, 897, 177, 1080, 555, 
130, 891, 177, 1074, 555, 
131, 885, 177, 1068, 555, 
132, 879, 174, 1062, 555, 
133, 873, 174, 1059, 558, 
134, 867, 174, 1053, 558, 
135, 861, 174, 1047, 558, 
136, 852, 174, 1041, 558, 
137, 846, 171, 1035, 561, 
138, 840, 171, 1029, 561, 
139, 834, 171, 1023, 561, 
140, 828, 171, 1020, 561, 
141, 822, 171, 1014, 564, 
142, 816, 171, 1008, 564, 
143, 810, 168, 1002, 564, 
144, 804, 168, 996, 564, 
145, 798, 168, 990, 567, 
146, 792, 168, 984, 567, 
147, 786, 168, 981, 567, 
148, 780, 165, 975, 567, 
149, 774, 165, 969, 570, 
150, 768, 165, 963, 570, 
151, 762, 165, 957, 570, 
152, 756, 165, 951, 570, 
153, 750, 165, 948, 573, 
