prist/00025.mp4
forged/00025_184-254.mp4
frame, x1, y1, x2, y2
184, 012, 330, 186, 702, 
185, 018, 321, 201, 702, 
186, 024, 315, 219, 702, 
187, 030, 309, 234, 702, 
188, 036, 303, 252, 702, 
189, 042, 297, 267, 702, 
190, 048, 291, 285, 702, 
191, 057, 285, 303, 702, 
192, 069, 294, 330, 702, 
193, 084, 306, 357, 702, 
194, 099, 318, 384, 702, 
195, 114, 330, 414, 702, 
196, 141, 330, 441, 702, 
197, 168, 330, 468, 702, 
198, 195, 330, 495, 702, 
199, 222, 333, 522, 702, 
200, 249, 333, 549, 702, 
201, 276, 333, 579, 702, 
202, 303, 333, 606, 702, 
203, 330, 336, 633, 702, 
204, 357, 336, 660, 702, 
205, 384, 336, 687, 702, 
206, 414, 339, 717, 702, 
207, 435, 333, 741, 702, 
208, 459, 330, 768, 702, 
209, 483, 327, 795, 702, 
210, 504, 321, 819, 702, 
211, 528, 318, 846, 702, 
212, 552, 315, 873, 702, 
213, 573, 309, 897, 702, 
214, 597, 306, 924, 702, 
215, 621, 303, 951, 702, 
216, 642, 300, 966, 699, 
217, 663, 300, 984, 699, 
218, 684, 300, 1002, 699, 
219, 705, 300, 1020, 699, 
220, 726, 300, 1038, 699, 
221, 747, 300, 1056, 699, 
222, 768, 300, 1074, 699, 
223, 789, 300, 1089, 696, 
224, 810, 300, 1107, 696, 
225, 831, 300, 1125, 696, 
226, 852, 300, 1143, 696, 
227, 873, 300, 1161, 696, 
228, 894, 300, 1179, 696, 
229, 915, 300, 1197, 696, 
230, 927, 303, 1203, 696, 
231, 939, 306, 1212, 696, 
232, 954, 309, 1218, 696, 
233, 966, 312, 1227, 699, 
234, 978, 315, 1236, 699, 
235, 993, 318, 1242, 699, 
236, 1005, 321, 1251, 699, 
237, 1020, 324, 1260, 702, 
238, 1044, 315, 1260, 699, 
239, 1068, 309, 1263, 699, 
240, 1092, 300, 1266, 696, 
241, 1116, 294, 1269, 696, 
242, 1119, 297, 1269, 696, 
243, 1125, 300, 1269, 696, 
244, 1128, 303, 1269, 696, 
245, 1134, 306, 1269, 696, 
246, 1137, 309, 1269, 699, 
247, 1143, 312, 1269, 699, 
248, 1146, 318, 1269, 699, 
249, 1152, 321, 1269, 699, 
250, 1155, 324, 1269, 702, 
251, 1161, 327, 1269, 702, 
252, 1164, 330, 1269, 702, 
253, 1170, 333, 1269, 702, 
254, 1176, 339, 1269, 705, 
