prist/00030.mp4
forged/00030_000-065.mp4
frame, x1, y1, x2, y2
000, 948, 273, 1161, 714, 
001, 957, 273, 1167, 711, 
002, 966, 273, 1173, 711, 
003, 975, 273, 1182, 711, 
004, 984, 273, 1188, 711, 
005, 993, 276, 1194, 711, 
006, 1002, 276, 1203, 711, 
007, 1011, 276, 1209, 711, 
008, 1020, 276, 1215, 708, 
009, 1029, 276, 1224, 708, 
010, 1038, 279, 1230, 708, 
011, 1047, 279, 1236, 708, 
012, 1056, 279, 1245, 708, 
013, 1065, 279, 1251, 708, 
014, 1074, 279, 1257, 708, 
015, 1086, 282, 1266, 708, 
016, 1086, 282, 1266, 708, 
017, 1086, 282, 1266, 708, 
018, 1086, 282, 1266, 708, 
019, 1086, 282, 1266, 708, 
020, 1086, 282, 1266, 708, 
021, 1086, 282, 1266, 708, 
022, 1086, 282, 1266, 708, 
023, 1086, 282, 1266, 708, 
024, 1086, 282, 1266, 708, 
025, 1086, 282, 1266, 708, 
026, 1086, 282, 1266, 708, 
027, 1086, 282, 1266, 708, 
028, 1086, 282, 1266, 708, 
029, 1086, 282, 1266, 708, 
030, 1086, 282, 1266, 708, 
031, 1086, 282, 1266, 708, 
032, 1086, 282, 1266, 708, 
033, 1086, 282, 1266, 708, 
034, 1086, 282, 1266, 708, 
035, 1086, 282, 1266, 708, 
036, 1086, 282, 1266, 708, 
037, 1086, 282, 1266, 708, 
038, 1086, 282, 1266, 708, 
039, 1086, 282, 1266, 708, 
040, 1086, 282, 1266, 708, 
041, 1086, 282, 1266, 708, 
042, 1086, 282, 1266, 708, 
043, 1086, 282, 1266, 708, 
044, 1086, 282, 1266, 708, 
045, 1086, 282, 1266, 708, 
046, 1086, 282, 1266, 708, 
047, 1086, 282, 1266, 708, 
048, 1086, 282, 1266, 708, 
049, 1086, 282, 1266, 708, 
050, 1086, 282, 1266, 708, 
051, 1086, 282, 1266, 708, 
052, 1086, 282, 1266, 708, 
053, 1086, 282, 1266, 708, 
054, 1086, 282, 1266, 708, 
055, 1086, 282, 1266, 708, 
056, 1086, 282, 1266, 708, 
057, 1086, 282, 1266, 708, 
058, 1086, 282, 1266, 708, 
059, 1086, 282, 1266, 708, 
060, 1086, 282, 1266, 708, 
061, 1086, 282, 1266, 708, 
062, 1086, 282, 1266, 708, 
063, 1086, 282, 1266, 708, 
064, 1086, 282, 1266, 708, 
065, 1086, 282, 1266, 708, 
