prist/00036.mp4
forged/00036_195-288.mp4
frame, x1, y1, x2, y2
195, 1089, 261, 1269, 687, 
196, 1083, 261, 1263, 687, 
197, 1077, 261, 1260, 687, 
198, 1074, 261, 1254, 687, 
199, 1068, 261, 1251, 687, 
200, 1065, 261, 1245, 687, 
201, 1059, 261, 1242, 687, 
202, 1056, 261, 1236, 687, 
203, 1050, 261, 1233, 687, 
204, 1047, 261, 1227, 687, 
205, 1041, 261, 1224, 687, 
206, 1038, 261, 1218, 687, 
207, 1032, 261, 1215, 687, 
208, 1029, 261, 1209, 690, 
209, 1023, 261, 1206, 690, 
210, 1020, 261, 1200, 690, 
211, 1014, 261, 1197, 690, 
212, 1011, 261, 1191, 690, 
213, 1005, 261, 1188, 690, 
214, 1002, 261, 1182, 690, 
215, 996, 261, 1179, 690, 
216, 993, 261, 1173, 690, 
217, 987, 261, 1170, 690, 
218, 984, 261, 1164, 690, 
219, 978, 261, 1161, 690, 
220, 975, 261, 1158, 693, 
221, 966, 261, 1152, 693, 
222, 960, 261, 1146, 693, 
223, 951, 264, 1140, 693, 
224, 945, 264, 1134, 693, 
225, 936, 264, 1128, 693, 
226, 930, 267, 1122, 693, 
227, 921, 267, 1116, 693, 
228, 915, 267, 1110, 693, 
229, 906, 270, 1104, 693, 
230, 900, 270, 1098, 693, 
231, 891, 270, 1092, 693, 
232, 885, 273, 1086, 693, 
233, 876, 273, 1080, 693, 
234, 870, 273, 1074, 693, 
235, 861, 276, 1068, 693, 
236, 855, 276, 1062, 693, 
237, 846, 276, 1056, 693, 
238, 840, 279, 1050, 693, 
239, 831, 279, 1044, 693, 
240, 825, 279, 1038, 693, 
241, 816, 282, 1035, 696, 
242, 810, 282, 1029, 696, 
243, 801, 282, 1023, 696, 
244, 795, 285, 1017, 696, 
245, 786, 285, 1011, 696, 
246, 780, 285, 1005, 696, 
247, 771, 288, 999, 696, 
248, 765, 288, 993, 696, 
249, 756, 288, 987, 696, 
250, 750, 291, 981, 696, 
251, 741, 291, 975, 696, 
252, 735, 291, 969, 696, 
253, 726, 294, 963, 696, 
254, 720, 294, 957, 696, 
255, 711, 294, 951, 696, 
256, 705, 297, 945, 696, 
257, 696, 297, 939, 696, 
258, 690, 297, 933, 696, 
259, 681, 300, 927, 696, 
260, 675, 300, 921, 696, 
261, 666, 300, 915, 696, 
262, 660, 303, 912, 699, 
263, 648, 303, 900, 699, 
264, 636, 306, 891, 699, 
265, 627, 306, 879, 699, 
266, 615, 309, 870, 699, 
267, 606, 309, 858, 699, 
268, 594, 312, 849, 699, 
269, 582, 312, 840, 702, 
270, 573, 315, 828, 702, 
271, 561, 315, 819, 702, 
272, 552, 318, 807, 702, 
273, 540, 318, 798, 702, 
274, 531, 321, 786, 702, 
275, 519, 321, 777, 705, 
276, 507, 324, 768, 705, 
277, 498, 324, 756, 705, 
278, 486, 327, 747, 705, 
279, 477, 327, 735, 705, 
280, 465, 330, 726, 705, 
281, 456, 330, 714, 705, 
282, 444, 333, 705, 708, 
283, 432, 333, 696, 708, 
284, 423, 336, 684, 708, 
285, 411, 336, 675, 708, 
286, 402, 339, 663, 708, 
287, 390, 339, 654, 708, 
288, 381, 342, 645, 711, 
