prist/00086.mp4
forged/00086_000-101-168-212.mp4
frame, x1, y1, x2, y2
000, 159, 228, 606, 690, 
001, 156, 225, 600, 690, 
002, 156, 225, 597, 690, 
003, 153, 225, 594, 690, 
004, 153, 225, 591, 690, 
005, 150, 225, 588, 690, 
006, 150, 225, 585, 690, 
007, 150, 222, 582, 690, 
008, 147, 222, 579, 690, 
009, 147, 222, 576, 693, 
010, 144, 222, 573, 693, 
011, 144, 222, 570, 693, 
012, 141, 222, 567, 693, 
013, 141, 222, 564, 693, 
014, 141, 219, 561, 693, 
015, 138, 219, 558, 693, 
016, 138, 219, 555, 693, 
017, 135, 219, 552, 693, 
018, 135, 219, 549, 696, 
019, 132, 219, 546, 696, 
020, 132, 216, 543, 696, 
021, 132, 216, 540, 696, 
022, 129, 216, 537, 696, 
023, 129, 216, 534, 696, 
024, 126, 216, 531, 696, 
025, 126, 216, 528, 696, 
026, 126, 216, 525, 699, 
027, 123, 213, 522, 699, 
028, 123, 213, 522, 699, 
029, 120, 213, 519, 699, 
030, 120, 213, 519, 699, 
031, 117, 213, 516, 699, 
032, 117, 213, 516, 699, 
033, 117, 213, 516, 699, 
034, 114, 213, 513, 699, 
035, 114, 213, 513, 699, 
036, 111, 213, 510, 699, 
037, 111, 213, 510, 699, 
038, 111, 213, 510, 699, 
039, 108, 213, 507, 699, 
040, 108, 213, 507, 699, 
041, 105, 213, 504, 699, 
042, 105, 213, 504, 699, 
043, 105, 213, 504, 699, 
044, 102, 213, 501, 699, 
045, 102, 213, 501, 699, 
046, 099, 213, 498, 699, 
047, 099, 213, 498, 699, 
048, 099, 213, 498, 702, 
049, 096, 213, 495, 702, 
050, 096, 213, 495, 702, 
051, 093, 213, 492, 702, 
052, 093, 213, 492, 702, 
053, 090, 213, 489, 702, 
054, 090, 213, 489, 702, 
055, 090, 213, 489, 702, 
056, 087, 213, 486, 702, 
057, 087, 213, 486, 702, 
058, 084, 213, 483, 702, 
059, 084, 213, 483, 702, 
060, 084, 213, 483, 702, 
061, 081, 213, 480, 702, 
062, 081, 213, 480, 702, 
063, 078, 213, 477, 702, 
064, 078, 213, 477, 702, 
065, 078, 213, 477, 702, 
066, 075, 213, 474, 702, 
067, 075, 213, 474, 702, 
068, 072, 213, 471, 702, 
069, 072, 213, 471, 702, 
070, 072, 213, 471, 705, 
071, 072, 213, 471, 705, 
072, 072, 213, 471, 705, 
073, 072, 213, 471, 705, 
074, 072, 213, 471, 705, 
075, 072, 213, 471, 705, 
076, 072, 213, 471, 705, 
077, 072, 213, 471, 705, 
078, 072, 213, 471, 705, 
079, 072, 213, 471, 705, 
080, 072, 213, 471, 705, 
081, 072, 213, 471, 705, 
082, 072, 213, 471, 705, 
083, 072, 213, 471, 705, 
084, 072, 213, 471, 705, 
085, 072, 213, 471, 705, 
086, 072, 213, 471, 705, 
087, 072, 213, 471, 705, 
088, 072, 213, 471, 705, 
089, 072, 213, 471, 705, 
090, 072, 213, 471, 705, 
091, 072, 213, 471, 705, 
092, 072, 213, 471, 705, 
093, 072, 213, 471, 705, 
094, 072, 213, 471, 705, 
095, 072, 213, 471, 705, 
096, 072, 213, 471, 705, 
097, 072, 213, 471, 705, 
098, 072, 213, 471, 705, 
099, 072, 213, 471, 705, 
100, 072, 213, 471, 705, 
101, 072, 213, 471, 705, 
168, 405, 396, 681, 711, 
169, 414, 393, 690, 711, 
170, 426, 390, 699, 711, 
171, 438, 387, 711, 711, 
172, 450, 387, 720, 711, 
173, 462, 384, 732, 711, 
174, 471, 381, 741, 711, 
175, 483, 378, 750, 711, 
176, 495, 378, 762, 711, 
177, 507, 375, 771, 711, 
178, 519, 372, 783, 711, 
179, 528, 369, 792, 711, 
180, 540, 369, 801, 711, 
181, 552, 366, 813, 711, 
182, 564, 363, 822, 711, 
183, 576, 363, 834, 711, 
184, 585, 360, 843, 711, 
185, 597, 357, 852, 711, 
186, 609, 354, 864, 711, 
187, 621, 354, 873, 711, 
188, 633, 351, 885, 711, 
189, 645, 348, 894, 711, 
190, 654, 345, 903, 711, 
191, 666, 345, 915, 711, 
192, 678, 342, 924, 711, 
193, 690, 339, 936, 711, 
194, 702, 339, 945, 711, 
195, 711, 336, 954, 711, 
196, 723, 333, 966, 711, 
197, 735, 330, 975, 711, 
198, 747, 330, 987, 711, 
199, 759, 327, 996, 711, 
200, 768, 324, 1005, 711, 
201, 780, 321, 1017, 711, 
202, 792, 321, 1026, 711, 
203, 804, 318, 1038, 711, 
204, 816, 315, 1047, 711, 
205, 828, 315, 1059, 714, 
206, 834, 309, 1068, 708, 
207, 843, 306, 1077, 705, 
208, 852, 300, 1086, 702, 
209, 861, 297, 1095, 699, 
210, 870, 291, 1104, 696, 
211, 879, 288, 1113, 693, 
212, 888, 285, 1122, 690, 
