prist/00092.mp4
forged/00092_028-089-233-295.mp4
frame, x1, y1, x2, y2
028, 1125, 204, 1248, 534, 
029, 1125, 204, 1248, 534, 
030, 1125, 204, 1248, 534, 
031, 1125, 204, 1248, 534, 
032, 1125, 204, 1248, 534, 
033, 1125, 204, 1248, 534, 
034, 1125, 204, 1248, 534, 
035, 1125, 204, 1248, 534, 
036, 1125, 204, 1248, 534, 
037, 1125, 204, 1248, 534, 
038, 1125, 204, 1248, 534, 
039, 1125, 204, 1248, 534, 
040, 1125, 204, 1248, 534, 
041, 1125, 204, 1248, 534, 
042, 1125, 204, 1248, 534, 
043, 1125, 204, 1248, 534, 
044, 1125, 204, 1248, 534, 
045, 1125, 204, 1248, 534, 
046, 1125, 204, 1248, 534, 
047, 1125, 204, 1248, 534, 
048, 1125, 204, 1248, 534, 
049, 1125, 204, 1248, 534, 
050, 1125, 204, 1248, 534, 
051, 1125, 204, 1248, 534, 
052, 1125, 204, 1248, 534, 
053, 1125, 204, 1248, 534, 
054, 1125, 204, 1248, 534, 
055, 1125, 204, 1248, 534, 
056, 1125, 204, 1248, 534, 
057, 1125, 204, 1248, 534, 
058, 1125, 204, 1248, 534, 
059, 1125, 204, 1248, 534, 
060, 1125, 204, 1248, 534, 
061, 1125, 204, 1248, 534, 
062, 1125, 204, 1248, 534, 
063, 1125, 204, 1248, 534, 
064, 1125, 204, 1248, 534, 
065, 1125, 204, 1248, 534, 
066, 1125, 204, 1248, 534, 
067, 1125, 204, 1248, 534, 
068, 1125, 204, 1248, 534, 
069, 1125, 204, 1248, 534, 
070, 1125, 204, 1248, 534, 
071, 1125, 204, 1248, 534, 
072, 1125, 204, 1248, 534, 
073, 1125, 204, 1248, 534, 
074, 1125, 204, 1248, 534, 
075, 1125, 204, 1248, 534, 
076, 1125, 204, 1248, 534, 
077, 1125, 204, 1248, 534, 
078, 1125, 204, 1248, 534, 
079, 1125, 204, 1248, 534, 
080, 1125, 204, 1248, 534, 
081, 1125, 204, 1248, 534, 
082, 1125, 204, 1248, 534, 
083, 1125, 204, 1248, 534, 
084, 1125, 204, 1248, 534, 
085, 1125, 204, 1248, 534, 
086, 1125, 204, 1248, 534, 
087, 1125, 204, 1248, 534, 
088, 1125, 204, 1248, 534, 
089, 1125, 204, 1248, 534, 
233, 1125, 204, 1272, 648, 
234, 1125, 204, 1272, 648, 
235, 1125, 204, 1272, 648, 
236, 1125, 204, 1272, 648, 
237, 1125, 204, 1272, 648, 
238, 1125, 204, 1272, 648, 
239, 1125, 204, 1272, 648, 
240, 1125, 204, 1272, 648, 
241, 1125, 204, 1272, 648, 
242, 1125, 204, 1272, 648, 
243, 1125, 204, 1272, 648, 
244, 1125, 204, 1272, 648, 
245, 1125, 204, 1272, 648, 
246, 1125, 204, 1272, 648, 
247, 1125, 204, 1272, 648, 
248, 1125, 204, 1272, 648, 
249, 1125, 204, 1272, 648, 
250, 1125, 204, 1272, 648, 
251, 1125, 204, 1272, 648, 
252, 1125, 204, 1272, 648, 
253, 1125, 204, 1272, 648, 
254, 1125, 204, 1272, 648, 
255, 1125, 204, 1272, 648, 
256, 1125, 204, 1272, 648, 
257, 1125, 204, 1272, 648, 
258, 1125, 204, 1272, 648, 
259, 1125, 204, 1272, 648, 
260, 1125, 204, 1272, 648, 
261, 1125, 204, 1272, 648, 
262, 1119, 204, 1269, 651, 
263, 1116, 207, 1269, 654, 
264, 1113, 210, 1269, 657, 
265, 1110, 213, 1266, 660, 
266, 1107, 216, 1266, 663, 
267, 1104, 219, 1266, 666, 
268, 1101, 222, 1263, 669, 
269, 1098, 222, 1263, 672, 
270, 1095, 225, 1263, 675, 
271, 1092, 228, 1260, 678, 
272, 1089, 231, 1260, 681, 
273, 1086, 234, 1260, 684, 
274, 1083, 237, 1257, 687, 
275, 1080, 240, 1257, 690, 
276, 1077, 243, 1257, 696, 
277, 1077, 243, 1257, 696, 
278, 1077, 243, 1257, 696, 
279, 1077, 243, 1257, 696, 
280, 1077, 243, 1257, 696, 
281, 1077, 243, 1257, 696, 
282, 1077, 243, 1257, 696, 
283, 1077, 243, 1257, 696, 
284, 1077, 243, 1257, 696, 
285, 1077, 243, 1257, 696, 
286, 1077, 243, 1257, 696, 
287, 1077, 243, 1257, 696, 
288, 1077, 243, 1257, 696, 
289, 1077, 243, 1257, 696, 
290, 1077, 243, 1257, 696, 
291, 1077, 243, 1257, 696, 
292, 1077, 243, 1257, 696, 
293, 1077, 243, 1257, 696, 
294, 1077, 243, 1257, 696, 
295, 1077, 243, 1257, 696, 
