prist/00073.mp4
forged/00073_054-118.mp4
frame, x1, y1, x2, y2
054, 501, 417, 705, 702, 
055, 516, 411, 720, 702, 
056, 531, 408, 735, 702, 
057, 546, 405, 750, 702, 
058, 561, 402, 765, 702, 
059, 576, 399, 780, 702, 
060, 591, 396, 798, 702, 
061, 606, 393, 813, 702, 
062, 621, 390, 828, 702, 
063, 636, 387, 843, 702, 
064, 651, 384, 858, 702, 
065, 666, 381, 876, 702, 
066, 681, 378, 891, 702, 
067, 696, 375, 906, 702, 
068, 711, 372, 921, 702, 
069, 726, 369, 936, 702, 
070, 741, 366, 954, 702, 
071, 756, 363, 969, 702, 
072, 771, 360, 984, 702, 
073, 786, 357, 999, 702, 
074, 801, 354, 1014, 702, 
075, 819, 351, 1032, 702, 
076, 828, 348, 1041, 699, 
077, 840, 348, 1050, 699, 
078, 852, 348, 1059, 699, 
079, 864, 348, 1068, 699, 
080, 873, 348, 1077, 699, 
081, 885, 348, 1086, 699, 
082, 897, 348, 1095, 699, 
083, 909, 348, 1107, 699, 
084, 921, 348, 1116, 699, 
085, 930, 348, 1125, 699, 
086, 942, 348, 1134, 699, 
087, 954, 348, 1143, 699, 
088, 966, 345, 1152, 696, 
089, 978, 345, 1161, 696, 
090, 987, 345, 1170, 696, 
091, 999, 345, 1182, 696, 
092, 1011, 345, 1191, 696, 
093, 1023, 345, 1200, 696, 
094, 1035, 345, 1209, 696, 
095, 1044, 345, 1218, 696, 
096, 1056, 345, 1227, 696, 
097, 1068, 345, 1236, 696, 
098, 1080, 345, 1245, 696, 
099, 1092, 345, 1257, 696, 
100, 1095, 348, 1257, 696, 
101, 1101, 351, 1257, 696, 
102, 1104, 354, 1260, 696, 
103, 1110, 357, 1260, 696, 
104, 1113, 360, 1260, 696, 
105, 1119, 363, 1263, 696, 
106, 1122, 369, 1263, 699, 
107, 1128, 372, 1266, 699, 
108, 1131, 375, 1266, 699, 
109, 1137, 378, 1266, 699, 
110, 1140, 381, 1269, 699, 
111, 1146, 384, 1269, 699, 
112, 1152, 390, 1272, 702, 
113, 1152, 390, 1272, 702, 
114, 1152, 390, 1272, 702, 
115, 1152, 390, 1272, 702, 
116, 1152, 390, 1272, 702, 
117, 1152, 390, 1272, 702, 
118, 1152, 390, 1272, 702, 
