prist/00053.mp4
forged/00053_029-109.mp4
frame, x1, y1, x2, y2
029, 156, 267, 639, 705, 
030, 171, 264, 651, 705, 
031, 186, 264, 663, 705, 
032, 201, 264, 678, 705, 
033, 216, 264, 690, 705, 
034, 234, 264, 702, 705, 
035, 249, 264, 717, 705, 
036, 264, 264, 729, 705, 
037, 279, 264, 744, 705, 
038, 297, 264, 756, 705, 
039, 312, 264, 768, 705, 
040, 327, 264, 783, 705, 
041, 342, 261, 795, 705, 
042, 360, 261, 807, 705, 
043, 375, 261, 822, 705, 
044, 390, 261, 834, 705, 
045, 405, 261, 849, 705, 
046, 420, 261, 861, 705, 
047, 438, 261, 873, 705, 
048, 453, 261, 888, 705, 
049, 468, 261, 900, 705, 
050, 483, 261, 915, 705, 
051, 501, 261, 927, 705, 
052, 516, 261, 939, 705, 
053, 531, 258, 954, 705, 
054, 546, 258, 966, 705, 
055, 564, 258, 978, 705, 
056, 579, 258, 993, 705, 
057, 594, 258, 1005, 705, 
058, 609, 258, 1020, 705, 
059, 627, 258, 1032, 705, 
060, 642, 258, 1044, 705, 
061, 657, 258, 1059, 705, 
062, 672, 258, 1071, 705, 
063, 687, 258, 1086, 705, 
064, 705, 258, 1098, 705, 
065, 720, 255, 1110, 705, 
066, 735, 255, 1125, 705, 
067, 750, 255, 1137, 705, 
068, 768, 255, 1149, 705, 
069, 783, 255, 1164, 705, 
070, 798, 255, 1176, 705, 
071, 813, 255, 1191, 705, 
072, 831, 255, 1203, 705, 
073, 846, 255, 1215, 705, 
074, 861, 255, 1230, 705, 
075, 876, 255, 1242, 705, 
076, 894, 255, 1257, 708, 
077, 900, 255, 1257, 705, 
078, 906, 258, 1257, 705, 
079, 912, 258, 1257, 705, 
080, 918, 261, 1260, 705, 
081, 924, 261, 1260, 702, 
082, 933, 264, 1260, 702, 
083, 939, 264, 1260, 702, 
084, 945, 267, 1263, 702, 
085, 951, 270, 1263, 699, 
086, 957, 270, 1263, 699, 
087, 966, 273, 1263, 699, 
088, 972, 273, 1266, 699, 
089, 978, 276, 1266, 696, 
090, 984, 276, 1266, 696, 
091, 990, 279, 1266, 696, 
092, 999, 282, 1269, 696, 
093, 1002, 282, 1269, 693, 
094, 1005, 282, 1269, 693, 
095, 1011, 282, 1269, 693, 
096, 1014, 282, 1269, 693, 
097, 1017, 282, 1269, 693, 
098, 1023, 282, 1269, 693, 
099, 1026, 282, 1269, 693, 
100, 1029, 282, 1269, 693, 
101, 1035, 285, 1269, 690, 
102, 1038, 285, 1269, 690, 
103, 1041, 285, 1269, 690, 
104, 1047, 285, 1269, 690, 
105, 1050, 285, 1269, 690, 
106, 1053, 285, 1269, 690, 
107, 1059, 285, 1269, 690, 
108, 1062, 285, 1269, 690, 
109, 1068, 288, 1272, 690, 
