prist/00100.mp4
forged/00100_000-124-230-285.mp4
frame, x1, y1, x2, y2
000, 1077, 249, 1245, 690, 
001, 1074, 249, 1242, 690, 
002, 1074, 249, 1242, 690, 
003, 1074, 249, 1242, 690, 
004, 1074, 249, 1242, 690, 
005, 1071, 249, 1242, 690, 
006, 1071, 249, 1242, 690, 
007, 1071, 249, 1242, 690, 
008, 1071, 249, 1242, 690, 
009, 1068, 249, 1239, 690, 
010, 1068, 249, 1239, 690, 
011, 1068, 249, 1239, 690, 
012, 1068, 249, 1239, 690, 
013, 1068, 249, 1239, 690, 
014, 1065, 249, 1239, 690, 
015, 1065, 249, 1239, 690, 
016, 1065, 249, 1239, 690, 
017, 1065, 249, 1236, 690, 
018, 1062, 249, 1236, 690, 
019, 1062, 249, 1236, 690, 
020, 1062, 249, 1236, 690, 
021, 1062, 249, 1236, 690, 
022, 1059, 249, 1236, 690, 
023, 1059, 249, 1236, 690, 
024, 1059, 252, 1236, 690, 
025, 1059, 252, 1236, 690, 
026, 1059, 252, 1233, 690, 
027, 1056, 252, 1233, 690, 
028, 1056, 252, 1233, 690, 
029, 1056, 252, 1233, 690, 
030, 1056, 252, 1233, 690, 
031, 1053, 252, 1233, 690, 
032, 1053, 252, 1233, 690, 
033, 1053, 252, 1233, 690, 
034, 1053, 252, 1230, 690, 
035, 1050, 252, 1230, 690, 
036, 1050, 252, 1230, 690, 
037, 1050, 252, 1230, 690, 
038, 1050, 252, 1230, 690, 
039, 1050, 252, 1230, 690, 
040, 1047, 252, 1230, 690, 
041, 1047, 252, 1230, 690, 
042, 1047, 252, 1230, 690, 
043, 1047, 252, 1227, 690, 
044, 1044, 252, 1227, 690, 
045, 1044, 252, 1227, 690, 
046, 1044, 252, 1227, 690, 
047, 1044, 252, 1227, 690, 
048, 1044, 255, 1227, 690, 
049, 1041, 255, 1227, 690, 
050, 1041, 255, 1227, 690, 
051, 1041, 255, 1224, 690, 
052, 1041, 255, 1224, 690, 
053, 1038, 255, 1224, 690, 
054, 1038, 255, 1224, 690, 
055, 1038, 255, 1224, 690, 
056, 1038, 255, 1224, 690, 
057, 1035, 255, 1224, 690, 
058, 1035, 255, 1224, 690, 
059, 1035, 255, 1224, 690, 
060, 1035, 255, 1221, 690, 
061, 1035, 255, 1221, 690, 
062, 1032, 255, 1221, 690, 
063, 1032, 255, 1221, 690, 
064, 1032, 255, 1221, 690, 
065, 1032, 255, 1221, 690, 
066, 1029, 255, 1221, 690, 
067, 1029, 255, 1221, 690, 
068, 1029, 255, 1218, 690, 
069, 1029, 255, 1218, 690, 
070, 1026, 255, 1218, 690, 
071, 1026, 258, 1218, 690, 
072, 1026, 258, 1218, 690, 
073, 1026, 258, 1218, 690, 
074, 1026, 258, 1218, 690, 
075, 1023, 258, 1218, 690, 
076, 1023, 258, 1215, 690, 
077, 1023, 258, 1215, 690, 
078, 1023, 258, 1215, 690, 
079, 1020, 258, 1215, 690, 
080, 1020, 258, 1215, 690, 
081, 1020, 258, 1215, 690, 
082, 1020, 258, 1215, 690, 
083, 1020, 258, 1215, 690, 
084, 1017, 258, 1215, 690, 
085, 1017, 258, 1212, 690, 
086, 1017, 258, 1212, 690, 
087, 1017, 258, 1212, 690, 
088, 1014, 258, 1212, 690, 
089, 1014, 258, 1212, 690, 
090, 1014, 258, 1212, 690, 
091, 1014, 258, 1212, 690, 
092, 1011, 258, 1212, 690, 
093, 1011, 258, 1209, 690, 
094, 1011, 258, 1209, 690, 
095, 1011, 261, 1209, 690, 
096, 1011, 261, 1209, 690, 
097, 1008, 261, 1209, 690, 
098, 1008, 261, 1209, 690, 
099, 1008, 261, 1209, 690, 
100, 1008, 261, 1209, 690, 
101, 1005, 261, 1209, 690, 
102, 1005, 261, 1206, 690, 
103, 1005, 261, 1206, 690, 
104, 1005, 261, 1206, 690, 
105, 1002, 261, 1206, 690, 
106, 1002, 261, 1206, 690, 
107, 1002, 261, 1206, 690, 
108, 1002, 261, 1206, 690, 
109, 1002, 261, 1206, 690, 
110, 999, 261, 1203, 690, 
111, 999, 261, 1203, 690, 
112, 999, 261, 1203, 690, 
113, 999, 261, 1203, 690, 
114, 996, 261, 1203, 690, 
115, 996, 261, 1203, 690, 
116, 996, 261, 1203, 690, 
117, 996, 261, 1203, 690, 
118, 996, 264, 1203, 693, 
119, 996, 264, 1203, 693, 
120, 996, 264, 1203, 693, 
121, 996, 264, 1203, 693, 
122, 996, 264, 1203, 693, 
123, 996, 264, 1203, 693, 
124, 996, 264, 1203, 693, 
230, 489, 360, 867, 708, 
231, 486, 363, 864, 711, 
232, 504, 360, 876, 708, 
233, 522, 357, 891, 708, 
234, 540, 354, 903, 708, 
235, 558, 354, 918, 708, 
236, 579, 351, 930, 708, 
237, 597, 348, 945, 708, 
238, 615, 348, 957, 708, 
239, 633, 345, 972, 708, 
240, 651, 342, 984, 708, 
241, 672, 339, 999, 708, 
242, 690, 339, 1011, 708, 
243, 708, 336, 1026, 708, 
244, 726, 333, 1038, 708, 
245, 747, 333, 1053, 708, 
246, 765, 330, 1068, 705, 
247, 783, 327, 1080, 705, 
248, 801, 324, 1095, 705, 
249, 819, 324, 1107, 705, 
250, 840, 321, 1122, 705, 
251, 858, 318, 1134, 705, 
252, 876, 318, 1149, 705, 
253, 894, 315, 1161, 705, 
254, 912, 312, 1176, 705, 
255, 933, 309, 1188, 705, 
256, 951, 309, 1203, 705, 
257, 969, 306, 1215, 705, 
258, 987, 303, 1230, 705, 
259, 1008, 303, 1245, 705, 
260, 1014, 303, 1245, 702, 
261, 1023, 303, 1248, 702, 
262, 1032, 306, 1248, 702, 
263, 1041, 306, 1251, 702, 
264, 1050, 309, 1251, 702, 
265, 1056, 309, 1254, 702, 
266, 1065, 312, 1254, 702, 
267, 1074, 312, 1257, 699, 
268, 1083, 315, 1257, 699, 
269, 1092, 315, 1260, 699, 
270, 1098, 318, 1260, 699, 
271, 1107, 318, 1263, 699, 
272, 1116, 321, 1263, 699, 
273, 1125, 321, 1266, 699, 
274, 1134, 324, 1269, 699, 
275, 1134, 324, 1269, 699, 
276, 1134, 324, 1269, 699, 
277, 1134, 324, 1269, 699, 
278, 1134, 324, 1269, 699, 
279, 1134, 324, 1269, 699, 
280, 1134, 324, 1269, 699, 
281, 1134, 324, 1269, 699, 
282, 1134, 324, 1269, 699, 
283, 1134, 324, 1269, 699, 
284, 1134, 324, 1269, 699, 
285, 1134, 324, 1269, 699, 
286, 1134, 324, 1269, 699, 
