prist/00016.mp4
forged/00016_000-101.mp4
frame, x1, y1, x2, y2
000, 267, 459, 537, 711, 813, 306, 1152, 711, 
001, 261, 456, 540, 708, 810, 306, 1155, 708, 
002, 258, 456, 543, 708, 807, 309, 1158, 708, 
003, 255, 456, 546, 705, 804, 312, 1161, 708, 
004, 249, 456, 549, 705, 801, 315, 1167, 705, 
005, 246, 456, 552, 702, 798, 318, 1170, 705, 
006, 243, 453, 555, 702, 795, 321, 1173, 705, 
007, 237, 453, 558, 699, 792, 324, 1179, 702, 
008, 234, 453, 561, 699, 789, 327, 1182, 702, 
009, 231, 453, 567, 696, 786, 327, 1185, 702, 
010, 228, 453, 570, 696, 783, 330, 1188, 702, 
011, 222, 453, 573, 693, 780, 333, 1194, 699, 
012, 219, 450, 576, 693, 777, 336, 1197, 699, 
013, 216, 450, 579, 690, 774, 339, 1200, 699, 
014, 210, 450, 582, 690, 771, 342, 1206, 696, 
015, 207, 450, 585, 687, 768, 345, 1209, 696, 
016, 204, 450, 588, 687, 765, 348, 1212, 696, 
017, 201, 450, 594, 687, 762, 351, 1218, 696, 
018, 207, 447, 597, 687, 765, 351, 1218, 696, 
019, 213, 447, 603, 687, 768, 351, 1221, 696, 
020, 219, 444, 609, 687, 771, 351, 1224, 696, 
021, 225, 444, 615, 687, 774, 351, 1224, 696, 
022, 231, 444, 621, 687, 777, 354, 1227, 699, 
023, 237, 441, 627, 690, 780, 354, 1230, 699, 
024, 243, 441, 633, 690, 783, 354, 1233, 699, 
025, 249, 438, 639, 690, 786, 354, 1233, 699, 
026, 255, 438, 645, 690, 789, 357, 1236, 702, 
027, 261, 438, 648, 690, 792, 357, 1239, 702, 
028, 267, 435, 654, 690, 795, 357, 1239, 702, 
029, 273, 435, 660, 693, 798, 357, 1242, 702, 
030, 279, 432, 666, 693, 801, 357, 1245, 702, 
031, 285, 432, 672, 693, 804, 360, 1248, 705, 
032, 291, 432, 678, 693, 807, 360, 1248, 705, 
033, 297, 429, 684, 693, 810, 360, 1251, 705, 
034, 303, 429, 690, 693, 813, 360, 1254, 705, 
035, 309, 429, 696, 696, 819, 363, 1257, 708, 
036, 315, 429, 699, 696, 810, 363, 1254, 705, 
037, 324, 429, 705, 696, 804, 366, 1254, 705, 
038, 330, 432, 711, 696, 795, 369, 1254, 705, 
039, 339, 432, 714, 699, 789, 372, 1254, 705, 
040, 348, 435, 720, 699, 780, 375, 1254, 705, 
041, 354, 435, 726, 699, 774, 378, 1254, 705, 
042, 363, 438, 732, 699, 765, 381, 1254, 705, 
043, 372, 438, 735, 702, 759, 384, 1254, 705, 
044, 378, 441, 741, 702, 750, 387, 1254, 705, 
045, 387, 441, 747, 702, 744, 390, 1254, 705, 
046, 396, 444, 753, 705, 738, 393, 1254, 705, 
047, 399, 441, 756, 702, 738, 390, 1254, 702, 
048, 405, 441, 759, 702, 741, 390, 1254, 702, 
049, 408, 441, 762, 702, 741, 390, 1254, 702, 
050, 414, 438, 768, 702, 744, 387, 1254, 702, 
051, 420, 438, 771, 702, 744, 387, 1254, 702, 
052, 423, 438, 774, 702, 747, 387, 1254, 702, 
053, 429, 435, 780, 702, 747, 387, 1254, 702, 
054, 435, 435, 783, 702, 750, 384, 1254, 702, 
055, 438, 435, 786, 702, 753, 384, 1254, 702, 
056, 444, 432, 792, 702, 753, 384, 1254, 702, 
057, 450, 432, 795, 702, 756, 384, 1254, 702, 
058, 453, 432, 798, 702, 756, 381, 1254, 702, 
059, 459, 429, 804, 702, 759, 381, 1254, 702, 
060, 465, 429, 807, 702, 759, 381, 1254, 702, 
061, 468, 429, 810, 702, 762, 381, 1254, 702, 
062, 474, 426, 816, 702, 762, 378, 1254, 702, 
063, 480, 426, 819, 702, 765, 378, 1257, 702, 
064, 483, 426, 822, 699, 768, 378, 1257, 699, 
065, 489, 423, 828, 699, 768, 375, 1257, 699, 
066, 492, 423, 831, 699, 771, 375, 1257, 699, 
067, 498, 423, 834, 699, 771, 375, 1257, 699, 
068, 504, 420, 840, 699, 774, 375, 1257, 699, 
069, 507, 420, 843, 699, 774, 372, 1257, 699, 
070, 513, 420, 846, 699, 777, 372, 1257, 699, 
071, 519, 417, 852, 699, 777, 372, 1257, 699, 
072, 522, 417, 855, 699, 780, 372, 1257, 699, 
073, 528, 417, 858, 699, 783, 369, 1257, 699, 
074, 534, 414, 864, 699, 783, 369, 1257, 699, 
075, 537, 414, 867, 699, 786, 369, 1257, 699, 
076, 543, 414, 870, 699, 786, 369, 1257, 699, 
077, 549, 411, 876, 699, 789, 366, 1257, 699, 
078, 552, 411, 879, 699, 789, 366, 1257, 699, 
079, 558, 411, 882, 699, 792, 366, 1257, 699, 
080, 564, 411, 888, 699, 795, 366, 1260, 699, 
081, 564, 411, 888, 699, 795, 366, 1260, 699, 
082, 564, 411, 888, 699, 795, 366, 1260, 699, 
083, 564, 411, 888, 699, 795, 366, 1260, 699, 
084, 564, 411, 888, 699, 795, 366, 1260, 699, 
085, 564, 411, 888, 699, 795, 366, 1260, 699, 
086, 564, 411, 888, 699, 795, 366, 1260, 699, 
087, 564, 411, 888, 699, 795, 366, 1260, 699, 
088, 564, 411, 888, 699, 795, 366, 1260, 699, 
089, 564, 411, 888, 699, 795, 366, 1260, 699, 
090, 564, 411, 888, 699, 795, 366, 1260, 699, 
091, 564, 411, 888, 699, 795, 366, 1260, 699, 
092, 564, 411, 888, 699, 795, 366, 1260, 699, 
093, 564, 411, 888, 699, 795, 366, 1260, 699, 
094, 564, 411, 888, 699, 795, 366, 1260, 699, 
095, 564, 411, 888, 699, 795, 366, 1260, 699, 
096, 564, 411, 888, 699, 795, 366, 1260, 699, 
097, 564, 411, 888, 699, 795, 366, 1260, 699, 
098, 564, 411, 888, 699, 795, 366, 1260, 699, 
099, 564, 411, 888, 699, 795, 366, 1260, 699, 
100, 564, 411, 888, 699, 795, 366, 1260, 699, 
101, 564, 411, 888, 699, 795, 366, 1260, 699, 
