prist/00085.mp4
forged/00085_071-133-205-294.mp4
frame, x1, y1, x2, y2
072, 915, 279, 1110, 699, 
073, 906, 279, 1101, 699, 
074, 900, 279, 1095, 699, 
075, 891, 279, 1089, 699, 
076, 885, 282, 1080, 699, 
077, 876, 282, 1074, 699, 
078, 870, 282, 1068, 699, 
079, 861, 282, 1059, 699, 
080, 855, 285, 1053, 699, 
081, 846, 285, 1047, 699, 
082, 840, 285, 1041, 699, 
083, 831, 285, 1032, 699, 
084, 825, 288, 1026, 699, 
085, 819, 288, 1020, 702, 
086, 810, 288, 1011, 702, 
087, 804, 288, 1005, 702, 
088, 795, 291, 999, 702, 
089, 789, 291, 990, 702, 
090, 780, 291, 984, 702, 
091, 774, 291, 978, 702, 
092, 765, 294, 972, 702, 
093, 759, 294, 963, 702, 
094, 750, 294, 957, 702, 
095, 744, 297, 951, 702, 
096, 735, 297, 942, 702, 
097, 729, 297, 936, 705, 
098, 723, 297, 930, 705, 
099, 714, 300, 924, 705, 
100, 708, 300, 915, 705, 
101, 699, 300, 909, 705, 
102, 693, 300, 903, 705, 
103, 684, 303, 894, 705, 
104, 678, 303, 888, 705, 
105, 669, 303, 882, 705, 
106, 663, 303, 873, 705, 
107, 654, 306, 867, 705, 
108, 648, 306, 861, 705, 
109, 642, 306, 855, 708, 
110, 633, 306, 846, 708, 
111, 627, 309, 840, 708, 
112, 618, 309, 834, 708, 
113, 612, 309, 825, 708, 
114, 603, 312, 819, 708, 
115, 597, 312, 813, 708, 
116, 588, 312, 807, 708, 
117, 582, 312, 798, 708, 
118, 573, 315, 792, 708, 
119, 567, 315, 786, 708, 
120, 558, 315, 777, 708, 
121, 552, 315, 771, 711, 
122, 546, 318, 765, 711, 
123, 537, 318, 756, 711, 
124, 531, 318, 750, 711, 
125, 522, 318, 744, 711, 
126, 516, 321, 738, 711, 
127, 507, 321, 729, 711, 
128, 501, 321, 723, 711, 
129, 492, 321, 717, 711, 
130, 486, 324, 708, 711, 
131, 477, 324, 702, 711, 
132, 471, 324, 696, 711, 
133, 465, 327, 690, 714, 
205, 894, 228, 1083, 621, 
206, 903, 228, 1089, 621, 
207, 894, 225, 1080, 621, 
208, 885, 225, 1074, 621, 
209, 879, 225, 1068, 621, 
210, 870, 225, 1062, 621, 
211, 864, 222, 1056, 621, 
212, 855, 222, 1047, 621, 
213, 849, 222, 1041, 621, 
214, 840, 222, 1035, 621, 
215, 834, 222, 1029, 621, 
216, 825, 219, 1023, 621, 
217, 819, 219, 1017, 621, 
218, 810, 219, 1008, 621, 
219, 801, 219, 1002, 621, 
220, 795, 216, 996, 621, 
221, 786, 216, 990, 621, 
222, 780, 216, 984, 621, 
223, 771, 216, 975, 621, 
224, 765, 216, 969, 621, 
225, 756, 213, 963, 621, 
226, 750, 213, 957, 621, 
227, 741, 213, 951, 621, 
228, 735, 213, 945, 621, 
229, 726, 210, 936, 621, 
230, 720, 210, 930, 621, 
231, 711, 210, 924, 624, 
232, 702, 210, 918, 624, 
233, 696, 210, 912, 624, 
234, 687, 207, 903, 624, 
235, 681, 207, 897, 624, 
236, 672, 207, 891, 624, 
237, 666, 207, 885, 624, 
238, 657, 204, 879, 624, 
239, 651, 204, 873, 624, 
240, 642, 204, 864, 624, 
241, 636, 204, 858, 624, 
242, 627, 204, 852, 624, 
243, 621, 201, 846, 624, 
244, 612, 201, 840, 624, 
245, 603, 201, 831, 624, 
246, 597, 201, 825, 624, 
247, 588, 198, 819, 624, 
248, 582, 198, 813, 624, 
249, 573, 198, 807, 624, 
250, 567, 198, 801, 624, 
251, 558, 198, 792, 624, 
252, 552, 195, 786, 624, 
253, 543, 195, 780, 624, 
254, 537, 195, 774, 624, 
255, 528, 195, 768, 624, 
256, 522, 195, 762, 627, 
257, 516, 195, 756, 624, 
258, 510, 195, 750, 624, 
259, 507, 198, 744, 624, 
260, 501, 198, 741, 624, 
261, 498, 198, 735, 624, 
262, 492, 201, 729, 624, 
263, 489, 201, 726, 624, 
264, 483, 201, 720, 624, 
265, 480, 204, 714, 624, 
266, 474, 204, 708, 624, 
267, 471, 204, 705, 624, 
268, 465, 207, 699, 624, 
269, 462, 207, 693, 624, 
270, 456, 207, 690, 624, 
271, 453, 210, 684, 624, 
272, 447, 210, 678, 624, 
273, 444, 213, 675, 624, 
274, 441, 213, 669, 627, 
275, 438, 213, 666, 630, 
276, 435, 213, 663, 636, 
277, 432, 213, 660, 639, 
278, 429, 216, 657, 642, 
279, 426, 216, 654, 648, 
280, 423, 216, 651, 651, 
281, 420, 216, 648, 657, 
282, 417, 219, 645, 660, 
283, 414, 219, 642, 663, 
284, 411, 219, 636, 669, 
285, 408, 219, 633, 672, 
286, 405, 222, 630, 675, 
287, 402, 222, 627, 681, 
288, 399, 222, 624, 684, 
289, 396, 222, 621, 690, 
290, 393, 225, 618, 693, 
291, 390, 225, 615, 696, 
292, 387, 225, 612, 702, 
293, 384, 225, 609, 705, 
294, 384, 228, 606, 711, 
