prist/00041.mp4
forged/00041_215-288.mp4
frame, x1, y1, x2, y2
256, 1029, 363, 1266, 711, 
257, 1029, 363, 1266, 711, 
258, 1029, 363, 1266, 711, 
259, 1029, 363, 1266, 711, 
260, 1029, 363, 1266, 711, 
261, 1029, 363, 1266, 711, 
262, 1029, 363, 1266, 711, 
263, 1029, 363, 1266, 711, 
264, 1029, 363, 1266, 711, 
265, 1029, 363, 1266, 711, 
266, 1029, 363, 1266, 711, 
267, 1029, 363, 1266, 711, 
268, 1029, 363, 1266, 711, 
269, 1029, 363, 1266, 711, 
270, 1029, 363, 1266, 711, 
271, 1029, 363, 1266, 711, 
272, 1029, 363, 1266, 711, 
273, 1029, 363, 1266, 711, 
274, 1029, 363, 1266, 711, 
275, 1029, 363, 1266, 711, 
276, 1029, 363, 1266, 711, 
277, 1029, 363, 1266, 711, 
278, 1029, 363, 1266, 711, 
279, 1029, 363, 1266, 711, 
280, 1029, 363, 1266, 711, 
281, 1029, 363, 1266, 711, 
282, 1029, 363, 1266, 711, 
283, 1029, 363, 1266, 711, 
284, 1029, 363, 1266, 711, 
285, 1029, 363, 1266, 711, 
286, 1029, 363, 1266, 711, 
287, 1029, 363, 1266, 711, 
288, 1029, 363, 1266, 711, 
215, 1029, 363, 1266, 711, 
216, 1029, 363, 1266, 711, 
217, 1029, 363, 1266, 711, 
218, 1029, 363, 1266, 711, 
219, 1029, 363, 1266, 711, 
220, 1029, 363, 1266, 711, 
221, 1029, 363, 1266, 711, 
222, 1029, 363, 1266, 711, 
223, 1029, 363, 1266, 711, 
224, 1029, 363, 1266, 711, 
225, 1029, 363, 1266, 711, 
226, 1029, 363, 1266, 711, 
227, 1029, 363, 1266, 711, 
228, 1029, 363, 1266, 711, 
229, 1029, 363, 1266, 711, 
230, 1029, 363, 1266, 711, 
231, 1029, 363, 1266, 711, 
232, 1029, 363, 1266, 711, 
233, 1029, 363, 1266, 711, 
234, 1029, 363, 1266, 711, 
235, 1029, 363, 1266, 711, 
236, 1029, 363, 1266, 711, 
237, 1029, 363, 1266, 711, 
238, 1029, 363, 1266, 711, 
239, 1029, 363, 1266, 711, 
240, 1029, 363, 1266, 711, 
241, 1029, 363, 1266, 711, 
242, 1029, 363, 1266, 711, 
243, 1029, 363, 1266, 711, 
244, 1029, 363, 1266, 711, 
245, 1029, 363, 1266, 711, 
246, 1029, 363, 1266, 711, 
247, 1029, 363, 1266, 711, 
248, 1029, 363, 1266, 711, 
249, 1029, 363, 1266, 711, 
250, 1029, 363, 1266, 711, 
251, 1029, 363, 1266, 711, 
252, 1029, 363, 1266, 711, 
253, 1029, 363, 1266, 711, 
254, 1029, 363, 1266, 711, 
255, 1029, 363, 1266, 711, 
