prist/00084.mp4
forged/00084_053-173-224-276.mp4
frame, x1, y1, x2, y2
053, 312, 237, 564, 696, 
054, 309, 234, 561, 693, 
055, 306, 234, 561, 693, 
056, 303, 234, 561, 690, 
057, 303, 234, 561, 690, 
058, 300, 234, 558, 687, 
059, 297, 231, 558, 687, 
060, 294, 231, 558, 684, 
061, 294, 231, 558, 684, 
062, 291, 231, 555, 681, 
063, 288, 231, 555, 681, 
064, 285, 228, 555, 678, 
065, 285, 228, 555, 678, 
066, 282, 228, 552, 675, 
067, 279, 228, 552, 675, 
068, 279, 228, 552, 675, 
069, 276, 225, 552, 672, 
070, 273, 225, 549, 672, 
071, 270, 225, 549, 669, 
072, 270, 225, 549, 669, 
073, 267, 225, 549, 666, 
074, 264, 222, 546, 666, 
075, 261, 222, 546, 663, 
076, 261, 222, 546, 663, 
077, 258, 222, 546, 660, 
078, 255, 222, 543, 660, 
079, 252, 219, 543, 657, 
080, 252, 219, 543, 657, 
081, 249, 219, 543, 657, 
082, 246, 219, 540, 654, 
083, 246, 219, 540, 654, 
084, 243, 216, 540, 651, 
085, 240, 216, 540, 651, 
086, 237, 216, 537, 648, 
087, 237, 216, 537, 648, 
088, 234, 216, 537, 645, 
089, 231, 213, 537, 645, 
090, 228, 213, 534, 642, 
091, 228, 213, 534, 642, 
092, 225, 213, 534, 639, 
093, 222, 213, 534, 639, 
094, 222, 213, 534, 639, 
095, 219, 213, 531, 639, 
096, 219, 213, 528, 639, 
097, 216, 213, 528, 639, 
098, 216, 213, 525, 639, 
099, 213, 213, 525, 639, 
100, 213, 213, 522, 639, 
101, 210, 213, 522, 639, 
102, 210, 213, 519, 639, 
103, 207, 213, 519, 639, 
104, 207, 213, 516, 642, 
105, 204, 213, 516, 642, 
106, 204, 213, 513, 642, 
107, 201, 216, 513, 642, 
108, 201, 216, 510, 642, 
109, 198, 216, 510, 642, 
110, 198, 216, 507, 642, 
111, 195, 216, 507, 642, 
112, 195, 216, 504, 642, 
113, 192, 216, 504, 642, 
114, 192, 216, 501, 645, 
115, 189, 216, 501, 645, 
116, 189, 216, 498, 645, 
117, 186, 216, 498, 645, 
118, 186, 216, 495, 645, 
119, 183, 216, 495, 645, 
120, 183, 219, 492, 645, 
121, 180, 219, 492, 645, 
122, 180, 219, 489, 645, 
123, 177, 219, 489, 645, 
124, 177, 219, 486, 648, 
125, 174, 219, 486, 648, 
