prist/00089.mp4
forged/00089_118-159-189-250.mp4
frame, x1, y1, x2, y2
118, 330, 453, 687, 708, 
119, 315, 456, 672, 705, 
120, 303, 459, 657, 705, 
121, 288, 465, 642, 705, 
122, 276, 468, 627, 705, 
123, 264, 474, 612, 705, 
124, 249, 477, 597, 702, 
125, 237, 483, 582, 702, 
126, 225, 486, 567, 702, 
127, 210, 492, 552, 702, 
128, 198, 495, 537, 702, 
129, 186, 498, 522, 699, 
130, 171, 504, 507, 699, 
131, 159, 507, 492, 699, 
132, 147, 513, 477, 699, 
133, 132, 516, 462, 699, 
134, 120, 522, 447, 696, 
135, 108, 525, 432, 696, 
136, 093, 531, 417, 696, 
137, 081, 534, 402, 696, 
138, 069, 540, 390, 696, 
139, 066, 540, 384, 693, 
140, 063, 540, 378, 693, 
141, 063, 540, 372, 693, 
142, 060, 540, 366, 693, 
143, 057, 540, 360, 693, 
144, 057, 540, 357, 693, 
145, 054, 540, 351, 693, 
146, 054, 540, 345, 693, 
147, 051, 540, 339, 693, 
148, 048, 540, 333, 693, 
149, 048, 543, 330, 693, 
150, 045, 543, 324, 693, 
151, 042, 543, 318, 693, 
152, 042, 543, 312, 693, 
153, 039, 543, 306, 693, 
154, 039, 543, 303, 693, 
155, 036, 543, 297, 693, 
156, 033, 543, 291, 693, 
157, 033, 543, 285, 693, 
158, 030, 543, 279, 693, 
159, 030, 546, 276, 693, 
189, 009, 372, 174, 702, 
190, 009, 363, 174, 699, 
191, 009, 354, 177, 699, 
192, 009, 348, 177, 699, 
193, 009, 339, 180, 699, 
194, 012, 333, 183, 699, 
195, 012, 324, 183, 699, 
196, 012, 318, 186, 696, 
197, 012, 309, 186, 696, 
198, 015, 303, 189, 696, 
199, 015, 294, 192, 696, 
200, 015, 288, 192, 696, 
201, 015, 279, 195, 696, 
202, 018, 273, 198, 696, 
203, 030, 270, 210, 696, 
204, 045, 270, 225, 696, 
205, 060, 270, 237, 696, 
206, 072, 270, 252, 696, 
207, 087, 270, 267, 696, 
208, 102, 267, 279, 696, 
209, 114, 267, 294, 696, 
210, 129, 267, 306, 699, 
211, 144, 267, 321, 699, 
212, 156, 267, 336, 699, 
213, 171, 264, 348, 699, 
214, 186, 264, 363, 699, 
215, 198, 264, 375, 699, 
216, 213, 264, 390, 699, 
217, 228, 264, 405, 699, 
218, 240, 264, 417, 702, 
219, 255, 261, 432, 702, 
220, 270, 261, 444, 702, 
221, 282, 261, 459, 702, 
222, 297, 261, 474, 702, 
223, 312, 261, 486, 702, 
224, 324, 258, 501, 702, 
225, 339, 258, 513, 702, 
226, 354, 258, 528, 705, 
227, 366, 258, 543, 705, 
228, 381, 258, 555, 705, 
229, 396, 255, 570, 705, 
230, 408, 255, 582, 705, 
231, 423, 255, 597, 705, 
232, 438, 255, 612, 705, 
233, 450, 255, 624, 705, 
234, 465, 255, 639, 708, 
235, 480, 252, 651, 708, 
236, 492, 252, 666, 708, 
237, 507, 252, 681, 708, 
238, 522, 252, 693, 708, 
239, 534, 252, 708, 708, 
240, 549, 249, 720, 708, 
241, 564, 249, 735, 708, 
242, 576, 249, 750, 711, 
243, 591, 249, 762, 711, 
244, 606, 249, 777, 711, 
245, 618, 246, 789, 711, 
246, 633, 246, 804, 711, 
247, 648, 246, 819, 711, 
248, 660, 246, 831, 711, 
249, 675, 246, 846, 711, 
250, 690, 246, 861, 714, 
