prist/00098.mp4
forged/00098_028-113-244-295.mp4
frame, x1, y1, x2, y2
028, 387, 222, 588, 681, 
029, 381, 222, 582, 678, 
030, 375, 222, 579, 678, 
031, 369, 225, 573, 678, 
032, 363, 225, 570, 678, 
033, 360, 228, 567, 678, 
034, 354, 228, 561, 678, 
035, 348, 231, 558, 678, 
036, 342, 231, 555, 678, 
037, 339, 234, 549, 678, 
038, 333, 234, 546, 678, 
039, 327, 237, 543, 678, 
040, 321, 237, 537, 678, 
041, 318, 240, 534, 678, 
042, 312, 240, 528, 678, 
043, 306, 243, 525, 678, 
044, 300, 243, 522, 678, 
045, 297, 246, 516, 675, 
046, 291, 246, 513, 675, 
047, 285, 249, 510, 675, 
048, 279, 249, 504, 675, 
049, 276, 252, 501, 675, 
050, 270, 252, 498, 675, 
051, 264, 255, 492, 675, 
052, 258, 255, 489, 675, 
053, 255, 258, 486, 675, 
054, 249, 258, 480, 675, 
055, 243, 258, 477, 675, 
056, 237, 261, 471, 675, 
057, 231, 261, 468, 675, 
058, 228, 264, 465, 675, 
059, 222, 264, 459, 675, 
060, 216, 267, 456, 675, 
061, 210, 267, 453, 675, 
062, 207, 270, 447, 672, 
063, 201, 270, 444, 672, 
064, 195, 273, 441, 672, 
065, 189, 273, 435, 672, 
066, 186, 276, 432, 672, 
067, 180, 276, 426, 672, 
068, 174, 279, 423, 672, 
069, 168, 279, 420, 672, 
070, 165, 282, 414, 672, 
071, 159, 282, 411, 672, 
072, 153, 285, 408, 672, 
073, 147, 285, 402, 672, 
074, 144, 288, 399, 672, 
075, 138, 288, 396, 672, 
076, 132, 291, 390, 672, 
077, 126, 291, 387, 672, 
078, 123, 294, 384, 672, 
079, 114, 294, 372, 672, 
080, 108, 294, 363, 675, 
081, 102, 297, 354, 675, 
082, 093, 297, 345, 678, 
083, 087, 300, 336, 678, 
084, 081, 300, 327, 681, 
085, 072, 303, 318, 681, 
086, 066, 303, 309, 684, 
087, 060, 306, 300, 684, 
088, 054, 306, 291, 687, 
089, 045, 309, 282, 687, 
090, 039, 309, 273, 690, 
091, 033, 312, 264, 690, 
092, 024, 312, 255, 693, 
093, 018, 315, 246, 693, 
094, 012, 315, 237, 696, 
095, 006, 318, 228, 699, 
096, 006, 318, 222, 699, 
097, 006, 318, 219, 699, 
098, 006, 318, 216, 699, 
099, 006, 318, 213, 699, 
100, 006, 321, 210, 699, 
101, 006, 321, 207, 699, 
102, 006, 321, 204, 699, 
103, 006, 321, 201, 699, 
104, 009, 324, 198, 702, 
105, 009, 324, 195, 702, 
106, 009, 324, 192, 702, 
107, 009, 324, 189, 702, 
108, 009, 324, 186, 702, 
109, 009, 327, 183, 702, 
110, 009, 327, 180, 702, 
111, 009, 327, 177, 702, 
112, 009, 327, 174, 702, 
113, 012, 330, 171, 705, 
244, 786, 192, 948, 534, 
245, 795, 192, 957, 534, 
246, 804, 192, 966, 534, 
247, 813, 192, 975, 534, 
248, 822, 192, 987, 534, 
249, 831, 192, 996, 537, 
250, 840, 192, 1005, 537, 
251, 849, 192, 1014, 537, 
252, 858, 192, 1026, 537, 
253, 867, 192, 1035, 540, 
254, 876, 192, 1044, 540, 
255, 888, 195, 1053, 540, 
256, 897, 195, 1065, 540, 
257, 906, 195, 1074, 540, 
258, 915, 195, 1083, 543, 
259, 924, 195, 1092, 543, 
260, 933, 195, 1104, 543, 
261, 942, 195, 1113, 543, 
262, 951, 195, 1122, 546, 
263, 960, 195, 1131, 546, 
264, 969, 195, 1143, 546, 
265, 981, 198, 1152, 546, 
266, 990, 198, 1161, 546, 
267, 999, 198, 1170, 549, 
268, 1008, 198, 1182, 549, 
269, 1017, 198, 1191, 549, 
270, 1026, 198, 1200, 549, 
271, 1035, 198, 1209, 552, 
272, 1044, 198, 1221, 552, 
273, 1053, 198, 1230, 552, 
274, 1062, 198, 1239, 552, 
275, 1074, 201, 1251, 555, 
276, 1074, 201, 1251, 555, 
277, 1074, 201, 1251, 555, 
278, 1074, 201, 1251, 555, 
279, 1074, 201, 1251, 555, 
280, 1074, 201, 1251, 555, 
281, 1074, 201, 1251, 555, 
282, 1074, 201, 1251, 555, 
283, 1074, 201, 1251, 555, 
284, 1074, 201, 1251, 555, 
285, 1074, 201, 1251, 555, 
286, 1074, 201, 1251, 555, 
287, 1074, 201, 1251, 555, 
288, 1074, 201, 1251, 555, 
289, 1074, 201, 1251, 555, 
290, 1074, 201, 1251, 555, 
291, 1074, 201, 1251, 555, 
292, 1074, 201, 1251, 555, 
293, 1074, 201, 1251, 555, 
294, 1074, 201, 1251, 555, 
295, 1074, 201, 1251, 555, 
