prist/00059.mp4
forged/00059_247-294.mp4
frame, x1, y1, x2, y2
256, 1107, 192, 1257, 546, 
257, 1101, 195, 1257, 549, 
258, 1095, 198, 1254, 549, 
259, 1089, 198, 1254, 549, 
260, 1083, 201, 1254, 552, 
261, 1077, 204, 1251, 552, 
262, 1071, 204, 1251, 552, 
263, 1068, 207, 1248, 555, 
264, 1062, 207, 1248, 555, 
265, 1056, 210, 1245, 555, 
266, 1050, 213, 1245, 558, 
267, 1044, 213, 1245, 558, 
268, 1038, 216, 1242, 558, 
269, 1032, 219, 1242, 561, 
270, 1026, 219, 1239, 561, 
271, 1020, 222, 1239, 561, 
272, 1014, 222, 1239, 564, 
273, 1008, 225, 1236, 564, 
274, 1002, 228, 1236, 564, 
275, 996, 228, 1233, 567, 
276, 990, 231, 1233, 567, 
277, 987, 234, 1233, 570, 
278, 981, 231, 1224, 570, 
279, 978, 228, 1218, 570, 
280, 972, 225, 1212, 570, 
281, 969, 222, 1206, 573, 
282, 966, 219, 1200, 573, 
283, 960, 216, 1191, 573, 
284, 957, 213, 1185, 576, 
285, 954, 210, 1179, 576, 
286, 948, 207, 1173, 576, 
287, 945, 204, 1167, 576, 
288, 942, 201, 1161, 579, 
289, 936, 198, 1152, 579, 
290, 933, 195, 1146, 579, 
291, 930, 192, 1140, 582, 
292, 924, 189, 1134, 582, 
293, 921, 186, 1128, 582, 
294, 918, 183, 1122, 585, 
248, 1155, 180, 1269, 540, 
249, 1149, 180, 1266, 540, 
250, 1143, 183, 1266, 540, 
251, 1137, 183, 1263, 543, 
252, 1131, 186, 1263, 543, 
253, 1125, 189, 1260, 543, 
254, 1119, 189, 1260, 546, 
255, 1113, 192, 1260, 546, 
