prist/00058.mp4
forged/00058_014-191.mp4
frame, x1, y1, x2, y2
014, 750, 543, 996, 711, 
015, 750, 543, 996, 711, 
016, 750, 543, 996, 711, 
017, 750, 543, 996, 711, 
018, 750, 543, 996, 711, 
019, 750, 543, 996, 711, 
020, 750, 543, 996, 711, 
021, 750, 543, 996, 711, 
022, 750, 543, 996, 711, 
023, 750, 543, 996, 711, 
024, 750, 543, 996, 711, 
025, 750, 543, 996, 711, 
026, 750, 543, 996, 711, 
027, 750, 543, 996, 711, 
028, 750, 543, 996, 711, 
029, 750, 543, 996, 711, 
030, 750, 543, 996, 711, 
031, 750, 543, 996, 711, 
032, 750, 543, 996, 711, 
033, 750, 543, 996, 711, 
034, 750, 543, 996, 711, 
035, 750, 543, 996, 711, 
036, 750, 543, 996, 711, 
037, 750, 543, 996, 711, 
038, 750, 543, 996, 711, 
039, 750, 543, 996, 711, 
040, 750, 543, 996, 711, 
041, 750, 543, 996, 711, 
042, 732, 540, 981, 711, 
043, 717, 540, 966, 711, 
044, 702, 540, 951, 711, 
045, 687, 537, 936, 711, 
046, 672, 537, 921, 711, 
047, 657, 537, 906, 714, 
048, 642, 537, 891, 714, 
049, 627, 534, 876, 714, 
050, 612, 534, 861, 714, 
051, 597, 534, 846, 714, 
052, 582, 534, 834, 717, 
053, 573, 531, 825, 714, 
054, 567, 531, 819, 714, 
055, 561, 528, 813, 714, 
056, 555, 528, 807, 714, 
057, 546, 525, 801, 714, 
058, 540, 525, 795, 714, 
059, 534, 522, 786, 711, 
060, 528, 522, 780, 711, 
061, 519, 519, 774, 711, 
062, 513, 519, 768, 711, 
063, 507, 519, 762, 711, 
064, 501, 516, 756, 711, 
065, 492, 516, 750, 711, 
066, 486, 513, 741, 708, 
067, 480, 513, 735, 708, 
068, 474, 510, 729, 708, 
069, 465, 510, 723, 708, 
070, 459, 507, 717, 708, 
071, 453, 507, 711, 708, 
072, 447, 507, 705, 708, 
073, 444, 504, 702, 705, 
074, 441, 501, 699, 705, 
075, 438, 498, 696, 705, 
076, 435, 495, 696, 705, 
077, 435, 492, 693, 705, 
078, 432, 492, 690, 705, 
079, 429, 489, 690, 705, 
080, 426, 486, 687, 705, 
081, 423, 483, 684, 705, 
082, 423, 480, 684, 705, 
083, 420, 477, 681, 705, 
084, 417, 477, 678, 705, 
085, 414, 474, 675, 705, 
086, 414, 471, 675, 705, 
087, 411, 468, 672, 705, 
088, 408, 465, 669, 705, 
089, 405, 462, 669, 705, 
090, 402, 462, 666, 705, 
091, 402, 459, 663, 705, 
092, 399, 456, 663, 705, 
093, 396, 453, 660, 705, 
094, 393, 450, 657, 705, 
095, 393, 450, 657, 705, 
096, 402, 447, 663, 702, 
097, 411, 444, 672, 702, 
098, 420, 441, 681, 702, 
099, 432, 438, 690, 702, 
100, 441, 435, 699, 702, 
101, 450, 432, 708, 702, 
102, 459, 432, 717, 702, 
103, 471, 429, 726, 702, 
104, 480, 426, 735, 702, 
105, 489, 423, 741, 699, 
106, 498, 420, 750, 699, 
107, 510, 417, 759, 699, 
108, 519, 417, 768, 699, 
109, 528, 414, 777, 699, 
110, 537, 411, 786, 699, 
111, 549, 408, 795, 699, 
112, 558, 405, 804, 699, 
113, 567, 402, 813, 699, 
114, 579, 402, 822, 699, 
115, 588, 399, 831, 699, 
116, 600, 396, 843, 699, 
117, 612, 393, 852, 699, 
118, 621, 393, 864, 699, 
119, 633, 390, 876, 699, 
120, 645, 387, 885, 699, 
121, 657, 384, 897, 699, 
122, 666, 384, 906, 699, 
123, 678, 381, 918, 699, 
124, 690, 378, 930, 699, 
125, 699, 378, 939, 699, 
126, 711, 375, 951, 699, 
127, 723, 372, 960, 699, 
128, 735, 369, 972, 699, 
129, 744, 369, 984, 699, 
130, 756, 366, 993, 699, 
131, 768, 363, 1005, 699, 
132, 777, 363, 1014, 699, 
133, 789, 360, 1026, 699, 
134, 801, 357, 1038, 699, 
135, 813, 354, 1047, 699, 
136, 822, 354, 1059, 699, 
137, 834, 351, 1068, 699, 
138, 846, 348, 1080, 699, 
139, 858, 348, 1092, 702, 
140, 864, 345, 1098, 702, 
141, 873, 342, 1104, 702, 
142, 879, 342, 1110, 702, 
