prist/00099.mp4
forged/00099_048-124-202-247.mp4
frame, x1, y1, x2, y2
048, 1095, 342, 1266, 693, 
049, 1095, 342, 1266, 693, 
050, 1095, 342, 1266, 693, 
051, 1095, 342, 1266, 693, 
052, 1095, 342, 1266, 693, 
053, 1095, 342, 1266, 693, 
054, 1095, 342, 1266, 693, 
055, 1095, 342, 1266, 693, 
056, 1095, 342, 1266, 693, 
057, 1095, 342, 1266, 693, 
058, 1095, 342, 1266, 693, 
059, 1095, 342, 1266, 693, 
060, 1095, 342, 1266, 693, 
061, 1095, 342, 1266, 693, 
062, 1095, 342, 1266, 693, 
063, 1095, 342, 1266, 693, 
064, 1095, 342, 1266, 693, 
065, 1095, 342, 1266, 693, 
066, 1095, 342, 1266, 693, 
067, 1095, 342, 1266, 693, 
068, 1095, 342, 1266, 693, 
069, 1095, 342, 1266, 693, 
070, 1095, 342, 1266, 693, 
071, 1095, 342, 1266, 693, 
072, 1095, 342, 1266, 693, 
073, 1095, 342, 1266, 693, 
074, 1095, 342, 1266, 693, 
075, 1095, 342, 1266, 693, 
076, 1095, 342, 1266, 693, 
077, 1095, 342, 1266, 693, 
078, 1095, 342, 1266, 693, 
079, 1095, 342, 1266, 693, 
080, 1095, 342, 1266, 693, 
081, 1095, 342, 1266, 693, 
082, 1095, 342, 1266, 693, 
083, 1095, 342, 1266, 693, 
084, 1095, 342, 1266, 693, 
085, 1095, 342, 1266, 693, 
086, 1089, 339, 1263, 690, 
087, 1086, 339, 1260, 690, 
088, 1080, 336, 1257, 690, 
089, 1077, 336, 1257, 690, 
090, 1074, 336, 1254, 690, 
091, 1068, 333, 1251, 690, 
092, 1065, 333, 1251, 690, 
093, 1059, 333, 1248, 690, 
094, 1056, 330, 1245, 690, 
095, 1053, 330, 1245, 690, 
096, 1047, 330, 1242, 690, 
097, 1044, 327, 1239, 690, 
098, 1041, 327, 1239, 690, 
099, 1035, 327, 1236, 687, 
100, 1032, 324, 1233, 687, 
101, 1026, 324, 1230, 687, 
102, 1023, 324, 1230, 687, 
103, 1020, 321, 1227, 687, 
104, 1014, 321, 1224, 687, 
105, 1011, 321, 1224, 687, 
106, 1005, 318, 1221, 687, 
107, 1002, 318, 1218, 687, 
108, 999, 318, 1218, 687, 
109, 993, 315, 1215, 687, 
110, 990, 315, 1212, 687, 
111, 987, 315, 1212, 687, 
112, 981, 315, 1206, 687, 
113, 978, 315, 1200, 687, 
114, 972, 315, 1194, 687, 
115, 969, 318, 1191, 687, 
116, 963, 318, 1185, 687, 
117, 960, 318, 1179, 687, 
118, 954, 321, 1176, 690, 
119, 951, 321, 1170, 690, 
120, 945, 321, 1164, 690, 
121, 942, 324, 1161, 690, 
122, 936, 324, 1155, 690, 
123, 933, 324, 1149, 690, 
124, 930, 327, 1146, 693, 
202, 513, 231, 723, 687, 
203, 519, 228, 729, 684, 
204, 528, 228, 738, 681, 
205, 537, 228, 747, 681, 
206, 546, 228, 753, 678, 
207, 555, 225, 762, 678, 
208, 561, 225, 771, 675, 
209, 570, 225, 777, 675, 
210, 579, 225, 786, 672, 
211, 588, 225, 795, 672, 
212, 597, 222, 804, 669, 
213, 606, 222, 810, 669, 
214, 612, 222, 819, 666, 
215, 621, 222, 828, 666, 
216, 630, 219, 834, 663, 
217, 639, 219, 843, 663, 
218, 648, 219, 852, 660, 
219, 654, 219, 861, 660, 
220, 663, 219, 867, 657, 
221, 672, 216, 876, 657, 
222, 681, 216, 885, 654, 
223, 690, 216, 891, 654, 
224, 699, 216, 900, 651, 
225, 705, 213, 909, 651, 
226, 714, 213, 918, 648, 
227, 723, 213, 924, 648, 
228, 732, 213, 933, 645, 
229, 741, 213, 942, 645, 
230, 750, 210, 948, 642, 
231, 756, 210, 957, 642, 
232, 765, 210, 966, 639, 
233, 774, 210, 975, 639, 
234, 783, 207, 981, 636, 
235, 792, 207, 990, 636, 
236, 798, 207, 999, 633, 
237, 807, 207, 1005, 633, 
238, 816, 207, 1014, 630, 
239, 825, 204, 1023, 630, 
240, 834, 204, 1032, 627, 
241, 843, 204, 1038, 627, 
242, 849, 204, 1047, 624, 
243, 858, 201, 1056, 624, 
244, 867, 201, 1062, 621, 
245, 876, 201, 1071, 621, 
246, 885, 201, 1080, 618, 
247, 894, 201, 1089, 618, 
