prist/00031.mp4
forged/00031_071-184.mp4
frame, x1, y1, x2, y2
071, 450, 204, 699, 690, 
072, 450, 201, 702, 687, 
073, 453, 201, 705, 687, 
074, 453, 198, 708, 684, 
075, 456, 198, 711, 684, 
076, 456, 195, 714, 684, 
077, 459, 195, 720, 681, 
078, 462, 195, 723, 681, 
079, 462, 192, 726, 681, 
080, 465, 192, 729, 678, 
081, 465, 189, 732, 678, 
082, 468, 189, 738, 678, 
083, 471, 189, 741, 675, 
084, 471, 186, 744, 675, 
085, 474, 186, 747, 675, 
086, 474, 183, 750, 672, 
087, 477, 183, 756, 672, 
088, 480, 183, 759, 672, 
089, 480, 180, 762, 669, 
090, 483, 180, 765, 669, 
091, 483, 177, 768, 666, 
092, 486, 177, 771, 666, 
093, 489, 177, 777, 666, 
094, 489, 174, 780, 663, 
095, 492, 174, 783, 663, 
096, 492, 171, 786, 663, 
097, 495, 171, 789, 660, 
098, 498, 171, 795, 660, 
099, 498, 168, 798, 660, 
100, 501, 168, 801, 657, 
101, 501, 165, 804, 657, 
102, 504, 165, 807, 657, 
103, 507, 165, 813, 654, 
104, 507, 162, 816, 654, 
105, 510, 162, 819, 654, 
106, 510, 159, 822, 651, 
107, 513, 159, 825, 651, 
108, 516, 159, 831, 651, 
109, 516, 156, 831, 648, 
110, 519, 156, 834, 648, 
111, 522, 153, 834, 648, 
112, 525, 153, 837, 648, 
113, 528, 150, 840, 645, 
114, 531, 150, 840, 645, 
115, 534, 147, 843, 645, 
116, 537, 147, 846, 645, 
117, 537, 147, 846, 642, 
118, 540, 144, 849, 642, 
119, 543, 144, 852, 642, 
120, 546, 141, 852, 642, 
121, 549, 141, 855, 639, 
122, 552, 138, 858, 639, 
123, 555, 138, 858, 639, 
124, 558, 138, 861, 639, 
125, 558, 135, 864, 636, 
126, 561, 135, 864, 636, 
127, 564, 132, 867, 636, 
128, 567, 132, 870, 636, 
129, 570, 129, 870, 633, 
130, 573, 129, 873, 633, 
131, 576, 126, 876, 633, 
132, 579, 126, 876, 633, 
133, 579, 126, 879, 630, 
134, 582, 123, 882, 630, 
135, 585, 123, 882, 630, 
136, 588, 120, 885, 630, 
137, 591, 120, 888, 627, 
138, 594, 117, 888, 627, 
139, 597, 117, 891, 627, 
140, 600, 117, 894, 627, 
141, 600, 117, 894, 627, 
142, 600, 117, 894, 627, 
143, 600, 117, 894, 627, 
144, 600, 117, 894, 627, 
145, 600, 117, 894, 627, 
146, 600, 117, 894, 627, 
147, 600, 117, 894, 627, 
148, 600, 117, 894, 627, 
149, 600, 117, 894, 627, 
150, 600, 117, 894, 627, 
151, 600, 117, 894, 627, 
152, 600, 117, 894, 627, 
153, 600, 117, 894, 627, 
154, 600, 117, 894, 627, 
155, 600, 117, 894, 627, 
156, 600, 117, 894, 627, 
157, 600, 117, 894, 627, 
158, 600, 117, 894, 627, 
159, 600, 117, 894, 627, 
160, 600, 117, 894, 627, 
161, 600, 117, 894, 627, 
162, 600, 117, 894, 627, 
163, 600, 117, 894, 627, 
164, 600, 117, 894, 627, 
165, 600, 117, 894, 627, 
166, 600, 117, 894, 627, 
167, 600, 117, 894, 627, 
168, 600, 117, 894, 627, 
169, 600, 117, 894, 627, 
170, 600, 117, 894, 627, 
171, 600, 117, 894, 627, 
172, 600, 117, 894, 627, 
173, 600, 117, 894, 627, 
174, 600, 117, 894, 627, 
175, 600, 117, 894, 627, 
176, 600, 117, 894, 627, 
177, 600, 117, 894, 627, 
178, 600, 117, 894, 627, 
179, 600, 117, 894, 627, 
180, 600, 117, 894, 627, 
181, 600, 117, 894, 627, 
182, 600, 117, 894, 627, 
183, 600, 117, 894, 627, 
184, 600, 117, 894, 627, 
