prist/00018.mp4
forged/00018_158-267.mp4
frame, x1, y1, x2, y2
158, 690, 303, 1113, 708, 1059, 192, 1257, 705, 
159, 693, 303, 1113, 705, 1059, 192, 1257, 705, 
160, 696, 303, 1113, 705, 1059, 195, 1257, 705, 
161, 699, 303, 1116, 705, 1062, 195, 1257, 705, 
162, 702, 303, 1116, 705, 1062, 198, 1257, 705, 
163, 708, 303, 1116, 705, 1065, 201, 1257, 705, 
164, 711, 303, 1119, 705, 1065, 201, 1260, 705, 
165, 714, 303, 1119, 705, 1068, 204, 1260, 705, 
166, 717, 303, 1122, 705, 1068, 204, 1260, 705, 
167, 723, 303, 1122, 705, 1071, 207, 1260, 705, 
168, 726, 303, 1122, 705, 1071, 210, 1260, 705, 
169, 729, 303, 1125, 705, 1074, 210, 1263, 705, 
170, 732, 303, 1125, 705, 1074, 213, 1263, 705, 
171, 738, 303, 1125, 705, 1077, 216, 1263, 705, 
172, 741, 303, 1128, 705, 1077, 216, 1263, 705, 
173, 744, 303, 1128, 705, 1080, 219, 1263, 705, 
174, 747, 303, 1131, 705, 1080, 219, 1266, 705, 
175, 753, 303, 1131, 705, 1083, 222, 1266, 705, 
176, 756, 303, 1131, 705, 1083, 225, 1266, 705, 
177, 759, 303, 1134, 705, 1086, 225, 1266, 705, 
178, 762, 303, 1134, 705, 1086, 228, 1266, 705, 
179, 768, 306, 1137, 705, 1089, 231, 1269, 708, 
180, 774, 306, 1137, 702, 1086, 231, 1266, 705, 
181, 780, 306, 1137, 702, 1086, 231, 1266, 705, 
182, 786, 306, 1140, 702, 1083, 231, 1266, 705, 
183, 792, 306, 1140, 702, 1083, 231, 1263, 705, 
184, 798, 306, 1140, 702, 1080, 231, 1263, 705, 
185, 804, 309, 1143, 702, 1080, 231, 1263, 705, 
186, 810, 309, 1143, 699, 1077, 231, 1260, 705, 
187, 816, 309, 1143, 699, 1077, 231, 1260, 705, 
188, 822, 309, 1146, 699, 1074, 234, 1260, 705, 
189, 828, 309, 1146, 699, 1074, 234, 1257, 702, 
190, 834, 309, 1146, 699, 1071, 234, 1257, 702, 
191, 840, 312, 1149, 699, 1071, 234, 1257, 702, 
192, 846, 312, 1149, 696, 1068, 234, 1254, 702, 
193, 852, 312, 1149, 696, 1068, 234, 1254, 702, 
194, 858, 312, 1152, 696, 1065, 234, 1254, 702, 
195, 864, 312, 1152, 696, 1065, 234, 1251, 702, 
196, 870, 312, 1152, 696, 1062, 234, 1251, 702, 
197, 876, 315, 1155, 696, 1062, 237, 1251, 702, 
198, 879, 315, 1155, 696, 1062, 237, 1251, 702, 
199, 882, 315, 1158, 696, 1062, 237, 1251, 702, 
200, 885, 315, 1158, 696, 1065, 237, 1251, 702, 
201, 888, 315, 1161, 696, 1065, 240, 1251, 702, 
202, 891, 318, 1164, 696, 1068, 240, 1251, 702, 
203, 894, 318, 1164, 699, 1068, 240, 1254, 702, 
204, 897, 318, 1167, 699, 1071, 240, 1254, 702, 
205, 900, 318, 1170, 699, 1071, 243, 1254, 702, 
206, 903, 321, 1170, 699, 1074, 243, 1254, 702, 
207, 906, 321, 1173, 699, 1074, 243, 1254, 702, 
208, 912, 321, 1176, 702, 1077, 246, 1257, 702, 
209, 915, 321, 1176, 702, 1077, 246, 1257, 702, 
210, 918, 321, 1179, 702, 1077, 246, 1257, 702, 
211, 921, 324, 1179, 702, 1080, 246, 1257, 702, 
212, 924, 324, 1182, 702, 1080, 249, 1257, 702, 
213, 927, 324, 1185, 702, 1083, 249, 1257, 702, 
214, 930, 324, 1185, 705, 1083, 249, 1260, 702, 
215, 933, 327, 1188, 705, 1086, 249, 1260, 702, 
216, 936, 327, 1191, 705, 1086, 252, 1260, 702, 
217, 939, 327, 1191, 705, 1089, 252, 1260, 702, 
218, 942, 327, 1194, 705, 1089, 252, 1260, 702, 
219, 948, 330, 1197, 708, 1092, 255, 1263, 702, 
220, 948, 330, 1197, 705, 1089, 255, 1263, 702, 
221, 951, 330, 1197, 705, 1089, 255, 1263, 702, 
222, 951, 333, 1197, 705, 1089, 255, 1263, 702, 
223, 954, 333, 1197, 705, 1089, 258, 1263, 702, 
224, 957, 336, 1200, 705, 1086, 258, 1263, 702, 
225, 957, 336, 1200, 705, 1086, 258, 1263, 702, 
226, 960, 336, 1200, 705, 1086, 261, 1263, 702, 
227, 960, 339, 1200, 705, 1086, 261, 1263, 702, 
228, 963, 339, 1200, 705, 1086, 261, 1263, 702, 
229, 966, 342, 1203, 705, 1083, 261, 1263, 702, 
230, 966, 342, 1203, 705, 1083, 264, 1263, 702, 
231, 969, 345, 1203, 705, 1083, 264, 1263, 702, 
232, 969, 345, 1203, 705, 1083, 264, 1263, 702, 
233, 972, 345, 1203, 705, 1083, 267, 1263, 702, 
234, 975, 348, 1206, 705, 1080, 267, 1263, 702, 
235, 975, 348, 1206, 705, 1080, 267, 1263, 702, 
236, 978, 351, 1206, 705, 1080, 267, 1263, 702, 
237, 978, 351, 1206, 705, 1080, 270, 1263, 702, 
238, 981, 354, 1209, 705, 1080, 270, 1263, 702, 
239, 984, 354, 1209, 705, 1077, 270, 1263, 702, 
