prist/00099.mp4
forged/00099_048-124-202-247.mp4
48 124 202 247
frame, x1, y1, x2, y2
0, 0, 0, 0, 0
1, 0, 0, 0, 0
2, 0, 0, 0, 0
3, 0, 0, 0, 0
4, 0, 0, 0, 0
5, 0, 0, 0, 0
6, 0, 0, 0, 0
7, 0, 0, 0, 0
8, 0, 0, 0, 0
9, 0, 0, 0, 0
10, 0, 0, 0, 0
11, 0, 0, 0, 0
12, 0, 0, 0, 0
13, 0, 0, 0, 0
14, 0, 0, 0, 0
15, 0, 0, 0, 0
16, 0, 0, 0, 0
17, 0, 0, 0, 0
18, 0, 0, 0, 0
19, 0, 0, 0, 0
20, 0, 0, 0, 0
21, 0, 0, 0, 0
22, 0, 0, 0, 0
23, 0, 0, 0, 0
24, 0, 0, 0, 0
25, 0, 0, 0, 0
26, 0, 0, 0, 0
27, 0, 0, 0, 0
28, 0, 0, 0, 0
29, 0, 0, 0, 0
30, 0, 0, 0, 0
31, 0, 0, 0, 0
32, 0, 0, 0, 0
33, 0, 0, 0, 0
34, 0, 0, 0, 0
35, 0, 0, 0, 0
36, 0, 0, 0, 0
37, 0, 0, 0, 0
38, 0, 0, 0, 0
39, 0, 0, 0, 0
40, 0, 0, 0, 0
41, 0, 0, 0, 0
42, 0, 0, 0, 0
43, 0, 0, 0, 0
44, 0, 0, 0, 0
45, 0, 0, 0, 0
46, 0, 0, 0, 0
47, 0, 0, 0, 0
48, 1106, 418, 1272, 700
49, 1100, 418, 1266, 700
50, 1096, 418, 1262, 700
51, 1100, 418, 1266, 700
52, 1100, 418, 1266, 700
53, 1102, 418, 1268, 700
54, 1102, 418, 1268, 700
55, 1102, 418, 1268, 700
56, 1102, 418, 1268, 700
57, 1100, 418, 1266, 700
58, 1098, 418, 1264, 700
59, 1128, 364, 1272, 642
60, 1128, 362, 1272, 640
61, 1128, 362, 1272, 640
62, 1128, 362, 1272, 640
63, 1128, 364, 1272, 642
64, 1126, 364, 1270, 642
65, 1126, 364, 1270, 642
66, 1124, 364, 1268, 642
67, 1124, 364, 1268, 642
68, 1122, 364, 1266, 642
69, 1122, 364, 1266, 642
70, 1120, 364, 1264, 642
71, 1118, 364, 1262, 642
72, 1112, 364, 1256, 642
73, 1108, 366, 1252, 644
74, 1104, 366, 1248, 644
75, 1124, 326, 1268, 638
76, 1120, 326, 1264, 638
77, 1118, 326, 1262, 638
78, 1116, 324, 1260, 636
79, 1114, 324, 1258, 636
80, 1112, 324, 1256, 636
81, 1108, 322, 1252, 634
82, 1106, 322, 1250, 634
83, 1104, 322, 1248, 634
84, 1102, 324, 1246, 636
85, 1098, 324, 1242, 636
86, 1092, 322, 1236, 634
87, 1090, 322, 1234, 634
88, 1098, 306, 1248, 688
89, 1090, 310, 1240, 692
90, 1088, 306, 1238, 688
91, 1084, 308, 1234, 690
92, 1080, 306, 1230, 688
93, 1078, 308, 1228, 690
94, 1074, 308, 1224, 690
95, 1068, 312, 1218, 694
96, 1066, 314, 1216, 696
97, 1060, 316, 1210, 698
98, 1056, 318, 1206, 700
99, 1050, 322, 1200, 704
100, 1046, 324, 1196, 706
101, 1042, 326, 1192, 708
102, 1036, 324, 1186, 706
103, 1030, 328, 1180, 710
104, 1028, 330, 1178, 712
105, 1024, 330, 1174, 712
106, 1020, 336, 1170, 718
107, 1018, 336, 1168, 718
108, 1012, 336, 1162, 718
109, 1008, 336, 1158, 718
110, 1002, 336, 1152, 718
111, 994, 336, 1144, 718
112, 988, 336, 1138, 718
113, 982, 336, 1132, 718
114, 978, 336, 1128, 718
115, 972, 336, 1122, 718
116, 966, 336, 1116, 718
117, 962, 336, 1112, 718
118, 958, 336, 1108, 718
119, 954, 336, 1104, 718
120, 950, 336, 1100, 718
121, 948, 336, 1098, 718
122, 944, 336, 1094, 718
123, 940, 336, 1090, 718
124, 936, 336, 1086, 718
125, 0, 0, 0, 0
126, 0, 0, 0, 0
127, 0, 0, 0, 0
128, 0, 0, 0, 0
129, 0, 0, 0, 0
130, 0, 0, 0, 0
131, 0, 0, 0, 0
132, 0, 0, 0, 0
133, 0, 0, 0, 0
134, 0, 0, 0, 0
135, 0, 0, 0, 0
136, 0, 0, 0, 0
137, 0, 0, 0, 0
138, 0, 0, 0, 0
139, 0, 0, 0, 0
140, 0, 0, 0, 0
141, 0, 0, 0, 0
142, 0, 0, 0, 0
143, 0, 0, 0, 0
144, 0, 0, 0, 0
145, 0, 0, 0, 0
146, 0, 0, 0, 0
147, 0, 0, 0, 0
148, 0, 0, 0, 0
149, 0, 0, 0, 0
150, 0, 0, 0, 0
151, 0, 0, 0, 0
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 0, 0, 0, 0
164, 0, 0, 0, 0
165, 0, 0, 0, 0
166, 0, 0, 0, 0
167, 0, 0, 0, 0
168, 0, 0, 0, 0
169, 0, 0, 0, 0
170, 0, 0, 0, 0
171, 0, 0, 0, 0
172, 0, 0, 0, 0
173, 0, 0, 0, 0
174, 0, 0, 0, 0
175, 0, 0, 0, 0
176, 0, 0, 0, 0
177, 0, 0, 0, 0
178, 0, 0, 0, 0
179, 0, 0, 0, 0
180, 0, 0, 0, 0
181, 0, 0, 0, 0
182, 0, 0, 0, 0
183, 0, 0, 0, 0
184, 0, 0, 0, 0
185, 0, 0, 0, 0
186, 0, 0, 0, 0
187, 0, 0, 0, 0
188, 0, 0, 0, 0
189, 0, 0, 0, 0
190, 0, 0, 0, 0
191, 0, 0, 0, 0
192, 0, 0, 0, 0
193, 0, 0, 0, 0
194, 0, 0, 0, 0
195, 0, 0, 0, 0
196, 0, 0, 0, 0
197, 0, 0, 0, 0
198, 0, 0, 0, 0
199, 0, 0, 0, 0
200, 0, 0, 0, 0
201, 0, 0, 0, 0
202, 538, 262, 702, 702
203, 548, 256, 712, 696
204, 554, 254, 718, 694
205, 564, 254, 728, 694
206, 574, 258, 738, 698
207, 586, 258, 750, 698
208, 600, 260, 764, 700
209, 612, 260, 776, 700
210, 626, 258, 790, 698
211, 636, 256, 800, 696
212, 650, 252, 814, 692
213, 660, 252, 824, 692
214, 666, 248, 830, 688
215, 668, 246, 832, 686
216, 678, 246, 842, 686
217, 690, 244, 854, 684
218, 696, 242, 860, 682
219, 704, 242, 868, 682
220, 716, 244, 880, 684
221, 724, 246, 888, 686
222, 734, 244, 898, 684
223, 742, 246, 906, 686
224, 748, 242, 912, 682
225, 758, 242, 922, 682
226, 766, 242, 930, 682
227, 772, 232, 936, 672
228, 778, 230, 942, 670
229, 786, 230, 950, 670
230, 792, 226, 956, 666
231, 800, 224, 964, 664
232, 806, 226, 970, 666
233, 812, 226, 976, 666
234, 816, 226, 980, 666
235, 822, 226, 986, 666
236, 830, 226, 994, 666
237, 836, 226, 1000, 666
238, 844, 226, 1008, 666
239, 852, 222, 1016, 662
240, 862, 218, 1026, 658
241, 872, 214, 1036, 654
242, 880, 210, 1044, 650
243, 888, 208, 1052, 648
244, 890, 204, 1054, 644
245, 896, 204, 1060, 644
246, 898, 204, 1062, 644
247, 902, 204, 1066, 644
248, 0, 0, 0, 0
249, 0, 0, 0, 0
250, 0, 0, 0, 0
251, 0, 0, 0, 0
252, 0, 0, 0, 0
253, 0, 0, 0, 0
254, 0, 0, 0, 0
255, 0, 0, 0, 0
256, 0, 0, 0, 0
257, 0, 0, 0, 0
258, 0, 0, 0, 0
259, 0, 0, 0, 0
260, 0, 0, 0, 0
261, 0, 0, 0, 0
262, 0, 0, 0, 0
263, 0, 0, 0, 0
264, 0, 0, 0, 0
265, 0, 0, 0, 0
266, 0, 0, 0, 0
267, 0, 0, 0, 0
268, 0, 0, 0, 0
269, 0, 0, 0, 0
270, 0, 0, 0, 0
271, 0, 0, 0, 0
272, 0, 0, 0, 0
273, 0, 0, 0, 0
274, 0, 0, 0, 0
275, 0, 0, 0, 0
276, 0, 0, 0, 0
277, 0, 0, 0, 0
278, 0, 0, 0, 0
279, 0, 0, 0, 0
280, 0, 0, 0, 0
281, 0, 0, 0, 0
282, 0, 0, 0, 0
283, 0, 0, 0, 0
284, 0, 0, 0, 0
285, 0, 0, 0, 0
286, 0, 0, 0, 0
287, 0, 0, 0, 0
288, 0, 0, 0, 0
289, 0, 0, 0, 0
290, 0, 0, 0, 0
