prist/00062.mp4
forged/00062_163-295.mp4
163 295
frame, x1, y1, x2, y2
0, 0, 0, 0, 0
1, 0, 0, 0, 0
2, 0, 0, 0, 0
3, 0, 0, 0, 0
4, 0, 0, 0, 0
5, 0, 0, 0, 0
6, 0, 0, 0, 0
7, 0, 0, 0, 0
8, 0, 0, 0, 0
9, 0, 0, 0, 0
10, 0, 0, 0, 0
11, 0, 0, 0, 0
12, 0, 0, 0, 0
13, 0, 0, 0, 0
14, 0, 0, 0, 0
15, 0, 0, 0, 0
16, 0, 0, 0, 0
17, 0, 0, 0, 0
18, 0, 0, 0, 0
19, 0, 0, 0, 0
20, 0, 0, 0, 0
21, 0, 0, 0, 0
22, 0, 0, 0, 0
23, 0, 0, 0, 0
24, 0, 0, 0, 0
25, 0, 0, 0, 0
26, 0, 0, 0, 0
27, 0, 0, 0, 0
28, 0, 0, 0, 0
29, 0, 0, 0, 0
30, 0, 0, 0, 0
31, 0, 0, 0, 0
32, 0, 0, 0, 0
33, 0, 0, 0, 0
34, 0, 0, 0, 0
35, 0, 0, 0, 0
36, 0, 0, 0, 0
37, 0, 0, 0, 0
38, 0, 0, 0, 0
39, 0, 0, 0, 0
40, 0, 0, 0, 0
41, 0, 0, 0, 0
42, 0, 0, 0, 0
43, 0, 0, 0, 0
44, 0, 0, 0, 0
45, 0, 0, 0, 0
46, 0, 0, 0, 0
47, 0, 0, 0, 0
48, 0, 0, 0, 0
49, 0, 0, 0, 0
50, 0, 0, 0, 0
51, 0, 0, 0, 0
52, 0, 0, 0, 0
53, 0, 0, 0, 0
54, 0, 0, 0, 0
55, 0, 0, 0, 0
56, 0, 0, 0, 0
57, 0, 0, 0, 0
58, 0, 0, 0, 0
59, 0, 0, 0, 0
60, 0, 0, 0, 0
61, 0, 0, 0, 0
62, 0, 0, 0, 0
63, 0, 0, 0, 0
64, 0, 0, 0, 0
65, 0, 0, 0, 0
66, 0, 0, 0, 0
67, 0, 0, 0, 0
68, 0, 0, 0, 0
69, 0, 0, 0, 0
70, 0, 0, 0, 0
71, 0, 0, 0, 0
72, 0, 0, 0, 0
73, 0, 0, 0, 0
74, 0, 0, 0, 0
75, 0, 0, 0, 0
76, 0, 0, 0, 0
77, 0, 0, 0, 0
78, 0, 0, 0, 0
79, 0, 0, 0, 0
80, 0, 0, 0, 0
81, 0, 0, 0, 0
82, 0, 0, 0, 0
83, 0, 0, 0, 0
84, 0, 0, 0, 0
85, 0, 0, 0, 0
86, 0, 0, 0, 0
87, 0, 0, 0, 0
88, 0, 0, 0, 0
89, 0, 0, 0, 0
90, 0, 0, 0, 0
91, 0, 0, 0, 0
92, 0, 0, 0, 0
93, 0, 0, 0, 0
94, 0, 0, 0, 0
95, 0, 0, 0, 0
96, 0, 0, 0, 0
97, 0, 0, 0, 0
98, 0, 0, 0, 0
99, 0, 0, 0, 0
100, 0, 0, 0, 0
101, 0, 0, 0, 0
102, 0, 0, 0, 0
103, 0, 0, 0, 0
104, 0, 0, 0, 0
105, 0, 0, 0, 0
106, 0, 0, 0, 0
107, 0, 0, 0, 0
108, 0, 0, 0, 0
109, 0, 0, 0, 0
110, 0, 0, 0, 0
111, 0, 0, 0, 0
112, 0, 0, 0, 0
113, 0, 0, 0, 0
114, 0, 0, 0, 0
115, 0, 0, 0, 0
116, 0, 0, 0, 0
117, 0, 0, 0, 0
118, 0, 0, 0, 0
119, 0, 0, 0, 0
120, 0, 0, 0, 0
121, 0, 0, 0, 0
122, 0, 0, 0, 0
123, 0, 0, 0, 0
124, 0, 0, 0, 0
125, 0, 0, 0, 0
126, 0, 0, 0, 0
127, 0, 0, 0, 0
128, 0, 0, 0, 0
129, 0, 0, 0, 0
130, 0, 0, 0, 0
131, 0, 0, 0, 0
132, 0, 0, 0, 0
133, 0, 0, 0, 0
134, 0, 0, 0, 0
135, 0, 0, 0, 0
136, 0, 0, 0, 0
137, 0, 0, 0, 0
138, 0, 0, 0, 0
139, 0, 0, 0, 0
140, 0, 0, 0, 0
141, 0, 0, 0, 0
142, 0, 0, 0, 0
143, 0, 0, 0, 0
144, 0, 0, 0, 0
145, 0, 0, 0, 0
146, 0, 0, 0, 0
147, 0, 0, 0, 0
148, 0, 0, 0, 0
149, 0, 0, 0, 0
150, 0, 0, 0, 0
151, 0, 0, 0, 0
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 390, 418, 782, 710
164, 402, 412, 794, 704
165, 410, 410, 802, 702
166, 418, 406, 810, 698
167, 428, 402, 820, 694
168, 436, 398, 828, 690
169, 442, 396, 834, 688
170, 450, 392, 842, 684
171, 456, 390, 848, 682
172, 480, 398, 834, 700
173, 484, 394, 838, 696
174, 490, 392, 844, 694
175, 494, 390, 848, 692
176, 502, 386, 856, 688
177, 506, 384, 860, 686
178, 514, 378, 868, 680
179, 538, 380, 852, 710
180, 542, 376, 856, 706
181, 552, 372, 866, 702
182, 558, 370, 872, 700
183, 564, 366, 878, 696
184, 572, 362, 886, 692
185, 580, 358, 894, 688
186, 586, 356, 900, 686
187, 596, 354, 910, 684
188, 604, 354, 918, 684
189, 614, 354, 928, 684
190, 624, 352, 938, 682
191, 632, 352, 946, 682
192, 642, 348, 956, 678
193, 652, 342, 966, 672
194, 662, 340, 976, 670
195, 666, 338, 980, 668
196, 674, 334, 988, 664
197, 682, 332, 996, 662
198, 688, 332, 1002, 662
199, 698, 328, 1012, 658
200, 706, 328, 1020, 658
201, 712, 326, 1026, 656
202, 720, 324, 1034, 654
203, 736, 336, 1038, 694
204, 744, 334, 1046, 692
205, 750, 330, 1052, 688
206, 758, 328, 1060, 686
207, 766, 324, 1068, 682
208, 782, 334, 1080, 696
209, 788, 330, 1086, 692
210, 794, 328, 1092, 690
211, 800, 324, 1098, 686
212, 806, 322, 1104, 684
213, 816, 322, 1114, 684
214, 824, 320, 1122, 682
215, 832, 320, 1130, 682
216, 834, 318, 1132, 680
217, 838, 318, 1136, 680
218, 842, 318, 1140, 680
219, 850, 318, 1148, 680
220, 858, 316, 1156, 678
221, 866, 314, 1164, 676
222, 874, 314, 1172, 676
223, 878, 314, 1176, 676
224, 888, 310, 1186, 672
225, 898, 310, 1196, 672
226, 904, 310, 1202, 672
227, 902, 308, 1200, 670
228, 912, 308, 1210, 670
229, 918, 308, 1216, 670
230, 920, 306, 1218, 668
231, 926, 302, 1224, 664
232, 934, 306, 1232, 668
233, 940, 306, 1238, 668
234, 944, 306, 1242, 668
235, 948, 302, 1246, 664
236, 950, 300, 1248, 662
237, 952, 296, 1250, 658
238, 956, 294, 1254, 656
239, 960, 290, 1258, 652
240, 966, 288, 1264, 650
241, 970, 288, 1268, 650
242, 980, 286, 1278, 648
243, 980, 282, 1278, 644
244, 980, 288, 1278, 650
245, 980, 292, 1278, 654
246, 980, 288, 1278, 650
247, 980, 288, 1278, 650
248, 980, 288, 1278, 650
249, 980, 286, 1278, 648
250, 980, 286, 1278, 648
251, 980, 282, 1278, 644
252, 980, 280, 1278, 642
253, 980, 276, 1278, 638
254, 980, 276, 1278, 638
255, 1036, 304, 1264, 680
256, 1040, 302, 1268, 678
257, 1046, 300, 1274, 676
258, 1050, 300, 1278, 676
259, 1050, 300, 1278, 676
260, 1050, 302, 1278, 678
261, 1050, 302, 1278, 678
262, 1050, 302, 1278, 678
263, 1050, 302, 1278, 678
264, 1050, 302, 1278, 678
265, 1050, 302, 1278, 678
266, 1050, 302, 1278, 678
267, 1050, 302, 1278, 678
268, 1050, 302, 1278, 678
269, 1050, 302, 1278, 678
270, 1050, 304, 1278, 680
271, 1050, 302, 1278, 678
272, 1050, 302, 1278, 678
273, 1050, 300, 1278, 676
274, 1050, 300, 1278, 676
275, 1098, 284, 1266, 700
276, 1102, 282, 1270, 698
277, 1106, 284, 1274, 700
278, 1110, 284, 1278, 700
279, 1110, 282, 1278, 698
280, 1110, 284, 1278, 700
281, 1110, 284, 1278, 700
282, 1110, 286, 1278, 702
283, 1110, 286, 1278, 702
284, 1110, 284, 1278, 700
285, 1110, 284, 1278, 700
286, 1110, 284, 1278, 700
287, 1110, 286, 1278, 702
288, 1110, 286, 1278, 702
289, 1110, 286, 1278, 702
290, 1110, 284, 1278, 700
291, 1110, 286, 1278, 702
292, 1108, 284, 1276, 700
