prist/00048.mp4
forged/00048_000-124.mp4
0 124
frame, x1, y1, x2, y2
0, 12, 354, 248, 718
1, 12, 352, 248, 716
2, 12, 354, 248, 718
3, 12, 354, 248, 718
4, 12, 354, 248, 718
5, 10, 354, 246, 718
6, 10, 354, 246, 718
7, 8, 354, 244, 718
8, 8, 354, 244, 718
9, 8, 354, 244, 718
10, 8, 354, 244, 718
11, 8, 354, 244, 718
12, 8, 354, 244, 718
13, 8, 354, 244, 718
14, 8, 354, 244, 718
15, 8, 352, 244, 716
16, 8, 354, 244, 718
17, 10, 354, 246, 718
18, 10, 352, 246, 716
19, 10, 352, 246, 716
20, 10, 354, 246, 718
21, 10, 354, 246, 718
22, 10, 352, 246, 716
23, 10, 352, 246, 716
24, 10, 352, 246, 716
25, 10, 352, 246, 716
26, 10, 352, 246, 716
27, 10, 352, 246, 716
28, 10, 352, 246, 716
29, 10, 352, 246, 716
30, 10, 352, 246, 716
31, 10, 354, 246, 718
32, 10, 354, 246, 718
33, 12, 354, 248, 718
34, 12, 354, 248, 718
35, 12, 354, 248, 718
36, 12, 354, 248, 718
37, 12, 352, 248, 716
38, 12, 354, 248, 718
39, 12, 354, 248, 718
40, 12, 354, 248, 718
41, 12, 352, 248, 716
42, 12, 354, 248, 718
43, 12, 354, 248, 718
44, 12, 354, 248, 718
45, 12, 354, 248, 718
46, 12, 354, 248, 718
47, 12, 354, 248, 718
48, 12, 354, 248, 718
49, 12, 352, 248, 716
50, 14, 352, 250, 716
51, 14, 354, 250, 718
52, 12, 354, 248, 718
53, 12, 352, 248, 716
54, 12, 354, 248, 718
55, 12, 354, 248, 718
56, 12, 352, 248, 716
57, 12, 352, 248, 716
58, 14, 352, 250, 716
59, 14, 354, 250, 718
60, 14, 354, 250, 718
61, 14, 354, 250, 718
62, 14, 354, 250, 718
63, 14, 354, 250, 718
64, 14, 352, 250, 716
65, 14, 354, 250, 718
66, 14, 354, 250, 718
67, 14, 354, 250, 718
68, 14, 354, 250, 718
69, 14, 354, 250, 718
70, 14, 354, 250, 718
71, 14, 354, 250, 718
72, 14, 354, 250, 718
73, 14, 354, 250, 718
74, 14, 354, 250, 718
75, 14, 354, 250, 718
76, 14, 354, 250, 718
77, 14, 354, 250, 718
78, 14, 354, 250, 718
79, 14, 354, 250, 718
80, 14, 354, 250, 718
81, 14, 354, 250, 718
82, 14, 354, 250, 718
83, 14, 354, 250, 718
84, 14, 354, 250, 718
85, 14, 354, 250, 718
86, 16, 354, 252, 718
87, 14, 354, 250, 718
88, 14, 354, 250, 718
89, 14, 354, 250, 718
90, 14, 354, 250, 718
91, 16, 354, 252, 718
92, 16, 354, 252, 718
93, 16, 354, 252, 718
94, 16, 354, 252, 718
95, 16, 354, 252, 718
96, 16, 354, 252, 718
97, 16, 354, 252, 718
98, 16, 354, 252, 718
