prist/00093.mp4
forged/00093_066-151-268-295.mp4
66 151 268 295
frame, x1, y1, x2, y2
0, 0, 0, 0, 0
1, 0, 0, 0, 0
2, 0, 0, 0, 0
3, 0, 0, 0, 0
4, 0, 0, 0, 0
5, 0, 0, 0, 0
6, 0, 0, 0, 0
7, 0, 0, 0, 0
8, 0, 0, 0, 0
9, 0, 0, 0, 0
10, 0, 0, 0, 0
11, 0, 0, 0, 0
12, 0, 0, 0, 0
13, 0, 0, 0, 0
14, 0, 0, 0, 0
15, 0, 0, 0, 0
16, 0, 0, 0, 0
17, 0, 0, 0, 0
18, 0, 0, 0, 0
19, 0, 0, 0, 0
20, 0, 0, 0, 0
21, 0, 0, 0, 0
22, 0, 0, 0, 0
23, 0, 0, 0, 0
24, 0, 0, 0, 0
25, 0, 0, 0, 0
26, 0, 0, 0, 0
27, 0, 0, 0, 0
28, 0, 0, 0, 0
29, 0, 0, 0, 0
30, 0, 0, 0, 0
31, 0, 0, 0, 0
32, 0, 0, 0, 0
33, 0, 0, 0, 0
34, 0, 0, 0, 0
35, 0, 0, 0, 0
36, 0, 0, 0, 0
37, 0, 0, 0, 0
38, 0, 0, 0, 0
39, 0, 0, 0, 0
40, 0, 0, 0, 0
41, 0, 0, 0, 0
42, 0, 0, 0, 0
43, 0, 0, 0, 0
44, 0, 0, 0, 0
45, 0, 0, 0, 0
46, 0, 0, 0, 0
47, 0, 0, 0, 0
48, 0, 0, 0, 0
49, 0, 0, 0, 0
50, 0, 0, 0, 0
51, 0, 0, 0, 0
52, 0, 0, 0, 0
53, 0, 0, 0, 0
54, 0, 0, 0, 0
55, 0, 0, 0, 0
56, 0, 0, 0, 0
57, 0, 0, 0, 0
58, 0, 0, 0, 0
59, 0, 0, 0, 0
60, 0, 0, 0, 0
61, 0, 0, 0, 0
62, 0, 0, 0, 0
63, 0, 0, 0, 0
64, 0, 0, 0, 0
65, 0, 0, 0, 0
66, 576, 362, 766, 698
67, 570, 360, 760, 696
68, 562, 364, 752, 700
69, 552, 366, 742, 702
70, 544, 370, 734, 706
71, 542, 370, 732, 706
72, 534, 370, 724, 706
73, 530, 372, 720, 708
74, 524, 378, 714, 714
75, 510, 382, 700, 718
76, 504, 382, 694, 718
77, 496, 382, 686, 718
78, 488, 382, 678, 718
79, 478, 382, 668, 718
80, 406, 380, 638, 708
81, 396, 382, 628, 710
82, 380, 378, 612, 706
83, 366, 380, 598, 708
84, 358, 382, 590, 710
85, 348, 382, 580, 710
86, 332, 384, 564, 712
87, 326, 384, 558, 712
88, 316, 386, 548, 714
89, 308, 386, 540, 714
90, 300, 390, 532, 718
91, 292, 390, 524, 718
92, 288, 390, 520, 718
93, 284, 390, 516, 718
94, 280, 390, 512, 718
95, 276, 390, 508, 718
96, 274, 390, 506, 718
97, 272, 390, 504, 718
98, 268, 390, 500, 718
99, 264, 390, 496, 718
100, 264, 390, 496, 718
101, 262, 390, 494, 718
102, 260, 390, 492, 718
103, 258, 390, 490, 718
104, 254, 390, 486, 718
105, 252, 390, 484, 718
106, 246, 390, 478, 718
107, 238, 390, 470, 718
108, 236, 390, 468, 718
109, 232, 390, 464, 718
110, 234, 390, 466, 718
111, 240, 390, 472, 718
112, 230, 390, 462, 718
113, 234, 390, 466, 718
114, 238, 388, 470, 716
115, 242, 388, 474, 716
116, 252, 386, 484, 714
117, 258, 390, 490, 718
118, 272, 390, 504, 718
119, 262, 390, 494, 718
120, 264, 388, 496, 716
121, 286, 384, 518, 712
122, 308, 380, 540, 708
123, 330, 374, 562, 702
124, 352, 370, 584, 698
125, 366, 368, 598, 696
126, 384, 362, 616, 690
127, 400, 360, 632, 688
128, 420, 354, 652, 682
129, 434, 352, 666, 680
130, 446, 352, 678, 680
131, 466, 350, 698, 678
132, 470, 350, 702, 678
133, 492, 338, 724, 666
134, 490, 338, 722, 666
135, 492, 338, 724, 666
136, 510, 336, 742, 664
137, 522, 334, 754, 662
138, 544, 328, 776, 656
139, 602, 332, 866, 710
140, 612, 334, 876, 712
141, 626, 334, 890, 712
142, 642, 332, 906, 710
143, 652, 326, 916, 704
144, 664, 326, 928, 704
145, 674, 328, 938, 706
146, 690, 330, 954, 708
147, 702, 334, 966, 712
148, 716, 336, 980, 714
149, 728, 336, 992, 714
150, 742, 338, 1006, 716
151, 758, 336, 1022, 714
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 0, 0, 0, 0
164, 0, 0, 0, 0
165, 0, 0, 0, 0
166, 0, 0, 0, 0
167, 0, 0, 0, 0
168, 0, 0, 0, 0
169, 0, 0, 0, 0
170, 0, 0, 0, 0
171, 0, 0, 0, 0
172, 0, 0, 0, 0
173, 0, 0, 0, 0
174, 0, 0, 0, 0
175, 0, 0, 0, 0
176, 0, 0, 0, 0
177, 0, 0, 0, 0
178, 0, 0, 0, 0
179, 0, 0, 0, 0
180, 0, 0, 0, 0
181, 0, 0, 0, 0
182, 0, 0, 0, 0
183, 0, 0, 0, 0
184, 0, 0, 0, 0
185, 0, 0, 0, 0
186, 0, 0, 0, 0
187, 0, 0, 0, 0
188, 0, 0, 0, 0
189, 0, 0, 0, 0
190, 0, 0, 0, 0
191, 0, 0, 0, 0
192, 0, 0, 0, 0
193, 0, 0, 0, 0
194, 0, 0, 0, 0
195, 0, 0, 0, 0
196, 0, 0, 0, 0
197, 0, 0, 0, 0
198, 0, 0, 0, 0
199, 0, 0, 0, 0
200, 0, 0, 0, 0
201, 0, 0, 0, 0
202, 0, 0, 0, 0
203, 0, 0, 0, 0
204, 0, 0, 0, 0
205, 0, 0, 0, 0
206, 0, 0, 0, 0
207, 0, 0, 0, 0
208, 0, 0, 0, 0
209, 0, 0, 0, 0
210, 0, 0, 0, 0
211, 0, 0, 0, 0
212, 0, 0, 0, 0
213, 0, 0, 0, 0
214, 0, 0, 0, 0
215, 0, 0, 0, 0
216, 0, 0, 0, 0
217, 0, 0, 0, 0
218, 0, 0, 0, 0
219, 0, 0, 0, 0
220, 0, 0, 0, 0
221, 0, 0, 0, 0
222, 0, 0, 0, 0
223, 0, 0, 0, 0
224, 0, 0, 0, 0
225, 0, 0, 0, 0
226, 0, 0, 0, 0
227, 0, 0, 0, 0
228, 0, 0, 0, 0
229, 0, 0, 0, 0
230, 0, 0, 0, 0
231, 0, 0, 0, 0
232, 0, 0, 0, 0
233, 0, 0, 0, 0
234, 0, 0, 0, 0
235, 0, 0, 0, 0
236, 0, 0, 0, 0
237, 0, 0, 0, 0
238, 0, 0, 0, 0
239, 0, 0, 0, 0
240, 0, 0, 0, 0
241, 0, 0, 0, 0
242, 0, 0, 0, 0
243, 0, 0, 0, 0
244, 0, 0, 0, 0
245, 0, 0, 0, 0
246, 0, 0, 0, 0
247, 0, 0, 0, 0
248, 0, 0, 0, 0
249, 0, 0, 0, 0
250, 0, 0, 0, 0
251, 0, 0, 0, 0
252, 0, 0, 0, 0
253, 0, 0, 0, 0
254, 0, 0, 0, 0
255, 0, 0, 0, 0
256, 0, 0, 0, 0
257, 0, 0, 0, 0
258, 0, 0, 0, 0
259, 0, 0, 0, 0
260, 0, 0, 0, 0
261, 0, 0, 0, 0
262, 0, 0, 0, 0
263, 0, 0, 0, 0
264, 0, 0, 0, 0
265, 0, 0, 0, 0
266, 0, 0, 0, 0
267, 0, 0, 0, 0
268, 18, 362, 246, 706
269, 18, 362, 246, 706
270, 18, 362, 246, 706
271, 20, 362, 248, 706
272, 20, 362, 248, 706
273, 18, 360, 246, 704
274, 16, 362, 244, 706
275, 14, 358, 212, 708
276, 32, 352, 230, 702
277, 46, 350, 244, 700
278, 62, 348, 260, 698
279, 28, 336, 258, 712
280, 42, 322, 272, 698
281, 64, 328, 294, 704
282, 86, 328, 316, 704
283, 110, 322, 340, 698
284, 126, 330, 356, 706
285, 146, 328, 376, 704
286, 162, 334, 392, 710
287, 182, 328, 412, 704
288, 196, 324, 426, 700
289, 218, 318, 448, 694
290, 240, 312, 470, 688
291, 258, 304, 488, 680
292, 254, 304, 484, 680
293, 266, 302, 496, 678
294, 272, 290, 502, 666
295, 312, 326, 582, 694
