prist/00086.mp4
forged/00086_000-101-168-212.mp4
0 101 168 212
frame, x1, y1, x2, y2
0, 178, 228, 574, 676
1, 176, 230, 572, 678
2, 174, 230, 570, 678
3, 172, 230, 568, 678
4, 170, 230, 566, 678
5, 168, 230, 564, 678
6, 170, 230, 566, 678
7, 170, 230, 566, 678
8, 168, 230, 564, 678
9, 168, 230, 564, 678
10, 168, 230, 564, 678
11, 166, 230, 562, 678
12, 166, 230, 562, 678
13, 166, 230, 562, 678
14, 166, 230, 562, 678
15, 164, 230, 560, 678
16, 164, 230, 560, 678
17, 164, 230, 560, 678
18, 162, 228, 558, 676
19, 160, 228, 556, 676
20, 158, 230, 554, 678
21, 158, 230, 554, 678
22, 152, 230, 548, 678
23, 154, 232, 550, 680
24, 150, 228, 480, 698
25, 146, 228, 476, 698
26, 144, 228, 474, 698
27, 142, 228, 472, 698
28, 138, 228, 468, 698
29, 136, 228, 466, 698
30, 134, 228, 464, 698
31, 130, 228, 460, 698
32, 126, 228, 456, 698
33, 120, 226, 450, 696
34, 116, 222, 446, 692
35, 112, 222, 442, 692
36, 110, 222, 440, 692
37, 110, 224, 440, 694
38, 108, 224, 438, 694
39, 108, 224, 438, 694
40, 106, 224, 436, 694
41, 96, 224, 426, 694
42, 94, 226, 424, 696
43, 96, 224, 426, 694
44, 96, 222, 426, 692
45, 92, 222, 422, 692
46, 86, 222, 416, 692
47, 84, 222, 414, 692
48, 82, 222, 412, 692
49, 160, 222, 402, 704
50, 156, 214, 398, 696
51, 152, 214, 394, 696
52, 150, 212, 392, 694
53, 150, 214, 392, 696
54, 148, 214, 390, 696
55, 146, 216, 388, 698
56, 146, 216, 388, 698
57, 140, 214, 382, 696
58, 136, 216, 378, 698
59, 132, 216, 374, 698
60, 134, 220, 376, 702
61, 114, 212, 406, 708
62, 110, 212, 402, 708
63, 108, 210, 400, 706
64, 106, 210, 398, 706
65, 104, 210, 396, 706
66, 104, 210, 396, 706
67, 104, 212, 396, 708
68, 100, 212, 392, 708
