prist/00050.mp4
forged/00050_000-127.mp4
0 127
frame, x1, y1, x2, y2
0, 582, 228, 736, 594
1, 586, 224, 740, 590
2, 590, 224, 744, 590
3, 596, 224, 750, 590
4, 598, 222, 752, 588
5, 602, 222, 756, 588
6, 604, 220, 758, 586
7, 606, 220, 760, 586
8, 606, 220, 760, 586
9, 608, 220, 762, 586
10, 610, 220, 764, 586
11, 614, 220, 768, 586
12, 618, 218, 772, 584
13, 620, 216, 774, 582
14, 620, 216, 774, 582
15, 620, 218, 774, 584
16, 622, 218, 776, 584
17, 624, 216, 778, 582
18, 624, 220, 778, 586
19, 626, 218, 780, 584
20, 624, 222, 778, 588
21, 626, 224, 780, 590
22, 624, 226, 778, 592
23, 624, 228, 778, 594
24, 630, 230, 784, 596
25, 632, 230, 786, 596
26, 634, 232, 788, 598
27, 634, 232, 788, 598
28, 634, 232, 788, 598
29, 634, 234, 788, 600
30, 658, 234, 832, 622
31, 656, 234, 830, 622
32, 656, 236, 830, 624
33, 656, 238, 830, 626
34, 656, 240, 830, 628
35, 656, 240, 830, 628
36, 656, 242, 830, 630
37, 656, 242, 830, 630
38, 656, 244, 830, 632
39, 656, 246, 830, 634
40, 656, 244, 830, 632
41, 654, 244, 828, 632
42, 654, 244, 828, 632
43, 656, 244, 830, 632
44, 654, 242, 828, 630
45, 652, 242, 826, 630
46, 652, 242, 826, 630
47, 652, 238, 826, 626
48, 652, 240, 826, 628
49, 652, 242, 826, 630
50, 654, 242, 828, 630
51, 652, 244, 826, 632
52, 652, 242, 826, 630
53, 676, 240, 860, 638
54, 672, 238, 856, 636
55, 672, 238, 856, 636
56, 672, 238, 856, 636
57, 672, 238, 856, 636
58, 672, 238, 856, 636
59, 672, 238, 856, 636
60, 674, 236, 858, 634
61, 672, 236, 856, 634
62, 674, 236, 858, 634
63, 672, 236, 856, 634
64, 672, 236, 856, 634
65, 672, 236, 856, 634
66, 672, 236, 856, 634
67, 674, 236, 858, 634
68, 672, 236, 856, 634
69, 672, 236, 856, 634
70, 672, 236, 856, 634
71, 672, 236, 856, 634
72, 672, 236, 856, 634
73, 670, 236, 854, 634
74, 670, 236, 854, 634
75, 670, 236, 854, 634
76, 670, 236, 854, 634
77, 668, 236, 852, 634
78, 670, 236, 854, 634
79, 668, 236, 852, 634
80, 668, 236, 852, 634
81, 668, 238, 852, 636
82, 668, 238, 852, 636
83, 668, 238, 852, 636
84, 666, 240, 850, 638
85, 666, 240, 850, 638
86, 666, 242, 850, 640
87, 666, 242, 850, 640
88, 664, 244, 848, 642
89, 664, 244, 848, 642
90, 662, 246, 846, 644
91, 662, 246, 846, 644
92, 662, 248, 846, 646
93, 662, 248, 846, 646
94, 662, 248, 846, 646
95, 662, 248, 846, 646
96, 658, 248, 842, 646
97, 662, 246, 846, 644
98, 658, 248, 842, 646
99, 658, 248, 842, 646
100, 656, 248, 840, 646
101, 654, 250, 838, 648
102, 650, 250, 834, 648
103, 648, 250, 832, 648
104, 644, 252, 828, 650
105, 640, 254, 824, 652
106, 634, 254, 818, 652
107, 630, 256, 814, 654
108, 622, 254, 806, 652
109, 616, 252, 800, 650
110, 610, 252, 794, 650
111, 608, 250, 792, 648
112, 602, 250, 786, 648
113, 596, 246, 780, 644
114, 592, 246, 776, 644
115, 588, 246, 772, 644
116, 582, 244, 766, 642
117, 576, 244, 760, 642
118, 570, 242, 754, 640
119, 568, 244, 752, 642
120, 560, 244, 744, 642
121, 554, 244, 738, 642
122, 550, 246, 734, 644
123, 544, 240, 728, 638
124, 536, 242, 720, 640
125, 532, 244, 716, 642
126, 524, 242, 708, 640
127, 516, 244, 700, 642
128, 0, 0, 0, 0
129, 0, 0, 0, 0
130, 0, 0, 0, 0
131, 0, 0, 0, 0
132, 0, 0, 0, 0
133, 0, 0, 0, 0
134, 0, 0, 0, 0
135, 0, 0, 0, 0
136, 0, 0, 0, 0
137, 0, 0, 0, 0
138, 0, 0, 0, 0
139, 0, 0, 0, 0
140, 0, 0, 0, 0
141, 0, 0, 0, 0
142, 0, 0, 0, 0
143, 0, 0, 0, 0
144, 0, 0, 0, 0
145, 0, 0, 0, 0
146, 0, 0, 0, 0
147, 0, 0, 0, 0
148, 0, 0, 0, 0
149, 0, 0, 0, 0
150, 0, 0, 0, 0
151, 0, 0, 0, 0
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 0, 0, 0, 0
164, 0, 0, 0, 0
165, 0, 0, 0, 0
166, 0, 0, 0, 0
167, 0, 0, 0, 0
168, 0, 0, 0, 0
169, 0, 0, 0, 0
170, 0, 0, 0, 0
171, 0, 0, 0, 0
172, 0, 0, 0, 0
173, 0, 0, 0, 0
174, 0, 0, 0, 0
175, 0, 0, 0, 0
176, 0, 0, 0, 0
177, 0, 0, 0, 0
178, 0, 0, 0, 0
179, 0, 0, 0, 0
180, 0, 0, 0, 0
181, 0, 0, 0, 0
182, 0, 0, 0, 0
183, 0, 0, 0, 0
184, 0, 0, 0, 0
185, 0, 0, 0, 0
186, 0, 0, 0, 0
187, 0, 0, 0, 0
188, 0, 0, 0, 0
189, 0, 0, 0, 0
