prist/00087.mp4
forged/00087_000-089-243-295.mp4
0 89 243 295
frame, x1, y1, x2, y2
0, 616, 250, 786, 696
1, 620, 248, 790, 694
2, 622, 248, 792, 694
3, 626, 250, 796, 696
4, 630, 250, 800, 696
5, 636, 250, 806, 696
6, 644, 250, 814, 696
7, 652, 250, 822, 696
8, 652, 250, 822, 696
9, 658, 250, 828, 696
10, 668, 250, 838, 696
11, 672, 248, 842, 694
12, 680, 246, 850, 692
13, 688, 246, 858, 692
14, 696, 248, 866, 694
15, 704, 248, 874, 694
16, 710, 246, 880, 692
17, 716, 246, 886, 692
18, 720, 244, 890, 690
19, 724, 242, 894, 688
20, 732, 242, 902, 688
21, 732, 238, 902, 684
22, 742, 236, 912, 682
23, 746, 236, 916, 682
24, 760, 238, 930, 684
25, 764, 236, 934, 682
26, 762, 234, 932, 680
27, 772, 232, 942, 678
28, 772, 232, 942, 678
29, 776, 234, 946, 680
30, 776, 236, 946, 682
31, 780, 232, 950, 678
32, 782, 216, 952, 662
33, 784, 226, 954, 672
34, 788, 230, 958, 676
35, 790, 230, 960, 676
36, 792, 228, 962, 674
37, 792, 226, 962, 672
38, 794, 226, 964, 672
39, 798, 224, 968, 670
40, 778, 216, 948, 662
41, 784, 218, 954, 664
42, 786, 224, 956, 670
43, 790, 220, 960, 666
44, 790, 218, 960, 664
45, 792, 216, 962, 662
46, 796, 218, 966, 664
47, 800, 214, 970, 660
48, 812, 218, 982, 664
49, 814, 218, 984, 664
50, 818, 214, 988, 660
51, 824, 214, 994, 660
52, 826, 212, 996, 658
53, 858, 240, 1012, 664
54, 860, 240, 1014, 664
55, 866, 240, 1020, 664
56, 868, 240, 1022, 664
57, 872, 238, 1026, 662
58, 876, 238, 1030, 662
59, 878, 238, 1032, 662
60, 882, 238, 1036, 662
61, 884, 238, 1038, 662
62, 886, 236, 1040, 660
63, 888, 236, 1042, 660
64, 890, 238, 1044, 662
65, 892, 240, 1046, 664
66, 892, 240, 1046, 664
67, 892, 240, 1046, 664
68, 892, 238, 1046, 662
69, 890, 238, 1044, 662
70, 892, 238, 1046, 662
71, 892, 238, 1046, 662
72, 892, 238, 1046, 662
73, 892, 238, 1046, 662
74, 892, 238, 1046, 662
75, 892, 238, 1046, 662
76, 892, 238, 1046, 662
77, 892, 238, 1046, 662
78, 892, 238, 1046, 662
79, 892, 238, 1046, 662
80, 892, 238, 1046, 662
81, 892, 238, 1046, 662
82, 890, 238, 1044, 662
83, 890, 238, 1044, 662
84, 890, 238, 1044, 662
85, 890, 238, 1044, 662
86, 888, 238, 1042, 662
87, 888, 238, 1042, 662
88, 888, 238, 1042, 662
89, 888, 238, 1042, 662
90, 0, 0, 0, 0
91, 0, 0, 0, 0
92, 0, 0, 0, 0
93, 0, 0, 0, 0
94, 0, 0, 0, 0
95, 0, 0, 0, 0
96, 0, 0, 0, 0
97, 0, 0, 0, 0
98, 0, 0, 0, 0
99, 0, 0, 0, 0
100, 0, 0, 0, 0
101, 0, 0, 0, 0
102, 0, 0, 0, 0
103, 0, 0, 0, 0
104, 0, 0, 0, 0
105, 0, 0, 0, 0
106, 0, 0, 0, 0
107, 0, 0, 0, 0
108, 0, 0, 0, 0
109, 0, 0, 0, 0
110, 0, 0, 0, 0
111, 0, 0, 0, 0
112, 0, 0, 0, 0
