prist/00031.mp4
forged/00031_071-184.mp4
71 184
frame, x1, y1, x2, y2
0, 0, 0, 0, 0
1, 0, 0, 0, 0
2, 0, 0, 0, 0
3, 0, 0, 0, 0
4, 0, 0, 0, 0
5, 0, 0, 0, 0
6, 0, 0, 0, 0
7, 0, 0, 0, 0
8, 0, 0, 0, 0
9, 0, 0, 0, 0
10, 0, 0, 0, 0
11, 0, 0, 0, 0
12, 0, 0, 0, 0
13, 0, 0, 0, 0
14, 0, 0, 0, 0
15, 0, 0, 0, 0
16, 0, 0, 0, 0
17, 0, 0, 0, 0
18, 0, 0, 0, 0
19, 0, 0, 0, 0
20, 0, 0, 0, 0
21, 0, 0, 0, 0
22, 0, 0, 0, 0
23, 0, 0, 0, 0
24, 0, 0, 0, 0
25, 0, 0, 0, 0
26, 0, 0, 0, 0
27, 0, 0, 0, 0
28, 0, 0, 0, 0
29, 0, 0, 0, 0
30, 0, 0, 0, 0
31, 0, 0, 0, 0
32, 0, 0, 0, 0
33, 0, 0, 0, 0
34, 0, 0, 0, 0
35, 0, 0, 0, 0
36, 0, 0, 0, 0
37, 0, 0, 0, 0
38, 0, 0, 0, 0
39, 0, 0, 0, 0
40, 0, 0, 0, 0
41, 0, 0, 0, 0
42, 0, 0, 0, 0
43, 0, 0, 0, 0
44, 0, 0, 0, 0
45, 0, 0, 0, 0
46, 0, 0, 0, 0
47, 0, 0, 0, 0
48, 0, 0, 0, 0
49, 0, 0, 0, 0
50, 0, 0, 0, 0
51, 0, 0, 0, 0
52, 0, 0, 0, 0
53, 0, 0, 0, 0
54, 0, 0, 0, 0
55, 0, 0, 0, 0
56, 0, 0, 0, 0
57, 0, 0, 0, 0
58, 0, 0, 0, 0
59, 0, 0, 0, 0
60, 0, 0, 0, 0
61, 0, 0, 0, 0
62, 0, 0, 0, 0
63, 0, 0, 0, 0
64, 0, 0, 0, 0
65, 0, 0, 0, 0
66, 0, 0, 0, 0
67, 0, 0, 0, 0
68, 0, 0, 0, 0
69, 0, 0, 0, 0
70, 0, 0, 0, 0
71, 480, 222, 694, 672
72, 486, 216, 700, 666
73, 494, 208, 708, 658
74, 500, 204, 714, 654
75, 500, 210, 714, 660
76, 498, 210, 712, 660
77, 500, 210, 714, 660
78, 506, 208, 720, 658
79, 508, 204, 722, 654
80, 470, 216, 728, 678
81, 472, 214, 730, 676
82, 474, 216, 732, 678
83, 474, 214, 732, 676
84, 476, 210, 734, 672
85, 480, 208, 738, 670
86, 482, 208, 740, 670
87, 484, 208, 742, 670
88, 482, 208, 740, 670
89, 482, 208, 740, 670
90, 482, 210, 740, 672
91, 480, 202, 738, 664
92, 484, 208, 742, 670
93, 484, 208, 742, 670
94, 488, 206, 746, 668
95, 490, 196, 748, 658
96, 494, 192, 752, 654
97, 496, 194, 754, 656
98, 498, 188, 756, 650
99, 478, 204, 808, 620
100, 480, 202, 810, 618
101, 482, 200, 812, 616
102, 486, 200, 816, 616
103, 488, 200, 818, 616
104, 490, 200, 820, 616
105, 494, 198, 824, 614
106, 492, 198, 822, 614
107, 496, 198, 826, 614
108, 498, 196, 828, 612
109, 498, 196, 828, 612
110, 502, 196, 832, 612
111, 504, 198, 834, 614
112, 510, 196, 840, 612
113, 516, 192, 846, 608
114, 518, 194, 848, 610
115, 516, 194, 846, 610
116, 516, 194, 846, 610
117, 524, 194, 854, 610
118, 520, 192, 850, 608
119, 526, 188, 856, 604
120, 526, 188, 856, 604
121, 530, 188, 860, 604
122, 530, 188, 860, 604
123, 536, 188, 866, 604
124, 538, 188, 868, 604
125, 542, 186, 872, 602
126, 542, 188, 872, 604
127, 546, 186, 876, 602
128, 546, 186, 876, 602
129, 550, 186, 880, 602
130, 552, 186, 882, 602
131, 554, 186, 884, 602
132, 556, 184, 886, 600
133, 558, 186, 888, 602
134, 560, 186, 890, 602
135, 562, 186, 892, 602
136, 564, 186, 894, 602
137, 564, 186, 894, 602
138, 566, 184, 896, 600
139, 566, 190, 896, 606
140, 566, 190, 896, 606
141, 566, 192, 896, 608
142, 570, 190, 900, 606
143, 576, 190, 906, 606
144, 580, 190, 910, 606
145, 580, 192, 910, 608
146, 576, 190, 906, 606
147, 574, 194, 904, 610
148, 578, 194, 908, 610
149, 584, 194, 914, 610
150, 584, 192, 914, 608
151, 586, 194, 916, 610
152, 588, 194, 918, 610
153, 590, 194, 920, 610
154, 594, 196, 924, 612
155, 594, 194, 924, 610
156, 598, 194, 928, 610
157, 604, 194, 934, 610
158, 612, 194, 942, 610
159, 612, 194, 942, 610
160, 616, 192, 946, 608
161, 642, 192, 862, 654
162, 648, 198, 868, 660
163, 650, 198, 870, 660
164, 652, 198, 872, 660
165, 652, 196, 872, 658
166, 652, 196, 872, 658
167, 652, 196, 872, 658
168, 652, 196, 872, 658
169, 654, 196, 874, 658
170, 656, 196, 876, 658
171, 658, 194, 878, 656
172, 658, 196, 878, 658
173, 658, 196, 878, 658
174, 658, 194, 878, 656
175, 658, 196, 878, 658
176, 656, 198, 876, 660
177, 652, 198, 872, 660
178, 652, 198, 872, 660
179, 652, 198, 872, 660
180, 650, 198, 870, 660
181, 648, 198, 868, 660
182, 650, 200, 870, 662
183, 648, 200, 868, 662
184, 648, 200, 868, 662
185, 0, 0, 0, 0
186, 0, 0, 0, 0
187, 0, 0, 0, 0
188, 0, 0, 0, 0
189, 0, 0, 0, 0
190, 0, 0, 0, 0
191, 0, 0, 0, 0
192, 0, 0, 0, 0
193, 0, 0, 0, 0
194, 0, 0, 0, 0
195, 0, 0, 0, 0
196, 0, 0, 0, 0
197, 0, 0, 0, 0
198, 0, 0, 0, 0
199, 0, 0, 0, 0
200, 0, 0, 0, 0
201, 0, 0, 0, 0
202, 0, 0, 0, 0
203, 0, 0, 0, 0
204, 0, 0, 0, 0
205, 0, 0, 0, 0
206, 0, 0, 0, 0
207, 0, 0, 0, 0
208, 0, 0, 0, 0
209, 0, 0, 0, 0
210, 0, 0, 0, 0
211, 0, 0, 0, 0
212, 0, 0, 0, 0
213, 0, 0, 0, 0
214, 0, 0, 0, 0
215, 0, 0, 0, 0
216, 0, 0, 0, 0
217, 0, 0, 0, 0
218, 0, 0, 0, 0
219, 0, 0, 0, 0
220, 0, 0, 0, 0
221, 0, 0, 0, 0
222, 0, 0, 0, 0
223, 0, 0, 0, 0
224, 0, 0, 0, 0
225, 0, 0, 0, 0
226, 0, 0, 0, 0
227, 0, 0, 0, 0
228, 0, 0, 0, 0
229, 0, 0, 0, 0
230, 0, 0, 0, 0
231, 0, 0, 0, 0
232, 0, 0, 0, 0
233, 0, 0, 0, 0
234, 0, 0, 0, 0
235, 0, 0, 0, 0
236, 0, 0, 0, 0
237, 0, 0, 0, 0
238, 0, 0, 0, 0
239, 0, 0, 0, 0
240, 0, 0, 0, 0
241, 0, 0, 0, 0
242, 0, 0, 0, 0
243, 0, 0, 0, 0
244, 0, 0, 0, 0
245, 0, 0, 0, 0
246, 0, 0, 0, 0
247, 0, 0, 0, 0
248, 0, 0, 0, 0
249, 0, 0, 0, 0
250, 0, 0, 0, 0
251, 0, 0, 0, 0
252, 0, 0, 0, 0
253, 0, 0, 0, 0
254, 0, 0, 0, 0
255, 0, 0, 0, 0
256, 0, 0, 0, 0
257, 0, 0, 0, 0
258, 0, 0, 0, 0
259, 0, 0, 0, 0
260, 0, 0, 0, 0
261, 0, 0, 0, 0
262, 0, 0, 0, 0
263, 0, 0, 0, 0
264, 0, 0, 0, 0
265, 0, 0, 0, 0
266, 0, 0, 0, 0
267, 0, 0, 0, 0
268, 0, 0, 0, 0
269, 0, 0, 0, 0
270, 0, 0, 0, 0
271, 0, 0, 0, 0
272, 0, 0, 0, 0
273, 0, 0, 0, 0
274, 0, 0, 0, 0
275, 0, 0, 0, 0
276, 0, 0, 0, 0
277, 0, 0, 0, 0
278, 0, 0, 0, 0
279, 0, 0, 0, 0
280, 0, 0, 0, 0
281, 0, 0, 0, 0
282, 0, 0, 0, 0
283, 0, 0, 0, 0
284, 0, 0, 0, 0
285, 0, 0, 0, 0
286, 0, 0, 0, 0
287, 0, 0, 0, 0
288, 0, 0, 0, 0
