prist/00083.mp4
forged/00083_006-079-174-233.mp4
6 79 174 233
frame, x1, y1, x2, y2
0, 0, 0, 0, 0
1, 0, 0, 0, 0
2, 0, 0, 0, 0
3, 0, 0, 0, 0
4, 0, 0, 0, 0
5, 0, 0, 0, 0
6, 10, 346, 438, 704
7, 6, 346, 434, 704
8, 2, 344, 430, 702
9, 0, 344, 428, 702
10, 0, 352, 428, 710
11, 0, 352, 428, 710
12, 0, 350, 428, 708
13, 0, 352, 428, 710
14, 0, 352, 428, 710
15, 0, 352, 428, 710
16, 0, 358, 428, 716
17, 6, 336, 352, 708
18, 2, 338, 348, 710
19, 0, 336, 346, 708
20, 0, 338, 346, 710
21, 0, 338, 346, 710
22, 0, 340, 346, 712
23, 0, 342, 346, 714
24, 0, 344, 346, 716
25, 0, 346, 346, 718
26, 0, 344, 346, 716
27, 0, 344, 346, 716
28, 0, 346, 346, 718
29, 0, 346, 346, 718
30, 0, 346, 346, 718
31, 0, 346, 346, 718
32, 0, 346, 346, 718
33, 0, 346, 346, 718
34, 0, 346, 346, 718
35, 0, 346, 346, 718
36, 0, 346, 346, 718
37, 0, 346, 346, 718
38, 0, 346, 346, 718
39, 0, 346, 346, 718
40, 0, 346, 346, 718
41, 0, 344, 346, 716
42, 0, 346, 346, 718
43, 0, 344, 346, 716
44, 0, 344, 346, 716
45, 0, 346, 346, 718
46, 0, 342, 346, 714
47, 0, 344, 346, 716
48, 2, 344, 348, 716
49, 0, 346, 346, 718
50, 2, 342, 348, 714
51, 4, 344, 350, 716
52, 0, 344, 346, 716
53, 0, 346, 346, 718
54, 4, 344, 350, 716
55, 0, 346, 346, 718
56, 0, 346, 346, 718
57, 0, 346, 346, 718
58, 0, 344, 346, 716
59, 0, 346, 346, 718
60, 4, 344, 350, 716
61, 0, 344, 346, 716
62, 4, 344, 350, 716
63, 4, 344, 350, 716
64, 6, 346, 352, 718
65, 4, 346, 350, 718
66, 0, 346, 346, 718
67, 4, 344, 350, 716
68, 4, 346, 350, 718
69, 0, 334, 346, 706
70, 0, 332, 346, 704
71, 6, 346, 352, 718
72, 14, 346, 360, 718
73, 0, 344, 346, 716
74, 0, 332, 346, 704
75, 0, 344, 346, 716
76, 4, 346, 350, 718
77, 58, 318, 506, 708
78, 66, 314, 514, 704
79, 70, 314, 518, 704
80, 0, 0, 0, 0
81, 0, 0, 0, 0
82, 0, 0, 0, 0
83, 0, 0, 0, 0
84, 0, 0, 0, 0
85, 0, 0, 0, 0
86, 0, 0, 0, 0
87, 0, 0, 0, 0
88, 0, 0, 0, 0
89, 0, 0, 0, 0
90, 0, 0, 0, 0
91, 0, 0, 0, 0
92, 0, 0, 0, 0
93, 0, 0, 0, 0
94, 0, 0, 0, 0
95, 0, 0, 0, 0
96, 0, 0, 0, 0
97, 0, 0, 0, 0
98, 0, 0, 0, 0
99, 0, 0, 0, 0
100, 0, 0, 0, 0
101, 0, 0, 0, 0
102, 0, 0, 0, 0
103, 0, 0, 0, 0
104, 0, 0, 0, 0
105, 0, 0, 0, 0
106, 0, 0, 0, 0
107, 0, 0, 0, 0
108, 0, 0, 0, 0
109, 0, 0, 0, 0
110, 0, 0, 0, 0
111, 0, 0, 0, 0
112, 0, 0, 0, 0
113, 0, 0, 0, 0
114, 0, 0, 0, 0
115, 0, 0, 0, 0
116, 0, 0, 0, 0
117, 0, 0, 0, 0
118, 0, 0, 0, 0
119, 0, 0, 0, 0
120, 0, 0, 0, 0
121, 0, 0, 0, 0
122, 0, 0, 0, 0
123, 0, 0, 0, 0
124, 0, 0, 0, 0
125, 0, 0, 0, 0
126, 0, 0, 0, 0
127, 0, 0, 0, 0
128, 0, 0, 0, 0
129, 0, 0, 0, 0
130, 0, 0, 0, 0
131, 0, 0, 0, 0
132, 0, 0, 0, 0
133, 0, 0, 0, 0
134, 0, 0, 0, 0
135, 0, 0, 0, 0
136, 0, 0, 0, 0
137, 0, 0, 0, 0
138, 0, 0, 0, 0
139, 0, 0, 0, 0
140, 0, 0, 0, 0
141, 0, 0, 0, 0
142, 0, 0, 0, 0
143, 0, 0, 0, 0
144, 0, 0, 0, 0
145, 0, 0, 0, 0
146, 0, 0, 0, 0
147, 0, 0, 0, 0
148, 0, 0, 0, 0
149, 0, 0, 0, 0
150, 0, 0, 0, 0
151, 0, 0, 0, 0
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 0, 0, 0, 0
164, 0, 0, 0, 0
165, 0, 0, 0, 0
166, 0, 0, 0, 0
167, 0, 0, 0, 0
168, 0, 0, 0, 0
169, 0, 0, 0, 0
170, 0, 0, 0, 0
171, 0, 0, 0, 0
172, 0, 0, 0, 0
173, 0, 0, 0, 0
174, 848, 336, 1094, 700
175, 844, 336, 1090, 700
176, 838, 336, 1084, 700
177, 830, 338, 1076, 702
178, 824, 340, 1070, 704
179, 816, 342, 1062, 706
180, 806, 342, 1052, 706
181, 798, 342, 1044, 706
182, 790, 338, 1036, 702
183, 748, 330, 986, 712
184, 740, 332, 978, 714
185, 738, 332, 976, 714
186, 734, 332, 972, 714
187, 730, 334, 968, 716
188, 724, 334, 962, 716
189, 718, 336, 956, 718
190, 716, 336, 954, 718
191, 712, 336, 950, 718
192, 708, 336, 946, 718
193, 704, 336, 942, 718
194, 700, 336, 938, 718
195, 698, 336, 936, 718
196, 694, 336, 932, 718
197, 690, 336, 928, 718
198, 686, 336, 924, 718
199, 682, 336, 920, 718
200, 676, 336, 914, 718
201, 670, 336, 908, 718
202, 666, 336, 904, 718
203, 664, 336, 902, 718
204, 660, 336, 898, 718
205, 650, 336, 888, 718
206, 644, 336, 882, 718
207, 640, 336, 878, 718
208, 636, 336, 874, 718
209, 634, 336, 872, 718
210, 630, 336, 868, 718
211, 628, 336, 866, 718
212, 624, 336, 862, 718
213, 624, 336, 862, 718
214, 626, 336, 864, 718
215, 626, 336, 864, 718
216, 628, 336, 866, 718
217, 632, 336, 870, 718
218, 640, 336, 878, 718
219, 644, 336, 882, 718
220, 648, 332, 886, 714
221, 652, 334, 890, 716
222, 658, 332, 896, 714
223, 666, 332, 904, 714
224, 676, 332, 914, 714
225, 686, 328, 924, 710
226, 696, 328, 934, 710
227, 712, 328, 950, 710
228, 724, 330, 962, 712
229, 736, 328, 974, 710
230, 746, 328, 984, 710
231, 760, 324, 998, 706
232, 774, 322, 1012, 704
233, 786, 324, 1024, 706
234, 0, 0, 0, 0
235, 0, 0, 0, 0
236, 0, 0, 0, 0
237, 0, 0, 0, 0
238, 0, 0, 0, 0
239, 0, 0, 0, 0
240, 0, 0, 0, 0
241, 0, 0, 0, 0
242, 0, 0, 0, 0
243, 0, 0, 0, 0
244, 0, 0, 0, 0
245, 0, 0, 0, 0
246, 0, 0, 0, 0
247, 0, 0, 0, 0
248, 0, 0, 0, 0
249, 0, 0, 0, 0
250, 0, 0, 0, 0
251, 0, 0, 0, 0
252, 0, 0, 0, 0
253, 0, 0, 0, 0
254, 0, 0, 0, 0
255, 0, 0, 0, 0
256, 0, 0, 0, 0
257, 0, 0, 0, 0
258, 0, 0, 0, 0
259, 0, 0, 0, 0
260, 0, 0, 0, 0
261, 0, 0, 0, 0
262, 0, 0, 0, 0
263, 0, 0, 0, 0
264, 0, 0, 0, 0
265, 0, 0, 0, 0
266, 0, 0, 0, 0
267, 0, 0, 0, 0
268, 0, 0, 0, 0
269, 0, 0, 0, 0
270, 0, 0, 0, 0
271, 0, 0, 0, 0
272, 0, 0, 0, 0
273, 0, 0, 0, 0
274, 0, 0, 0, 0
275, 0, 0, 0, 0
276, 0, 0, 0, 0
277, 0, 0, 0, 0
278, 0, 0, 0, 0
279, 0, 0, 0, 0
280, 0, 0, 0, 0
281, 0, 0, 0, 0
282, 0, 0, 0, 0
283, 0, 0, 0, 0
284, 0, 0, 0, 0
285, 0, 0, 0, 0
286, 0, 0, 0, 0
287, 0, 0, 0, 0
288, 0, 0, 0, 0
289, 0, 0, 0, 0
290, 0, 0, 0, 0
291, 0, 0, 0, 0
292, 0, 0, 0, 0
293, 0, 0, 0, 0
294, 0, 0, 0, 0
295, 0, 0, 0, 0
