prist/00030.mp4
forged/00030_000-065.mp4
0 65
frame, x1, y1, x2, y2
0, 952, 304, 1198, 702
1, 960, 304, 1206, 702
2, 970, 304, 1216, 702
3, 980, 304, 1226, 702
4, 988, 302, 1234, 700
5, 996, 302, 1242, 700
6, 1006, 296, 1252, 694
7, 1016, 292, 1262, 690
8, 1022, 288, 1268, 686
9, 1030, 286, 1276, 684
10, 1032, 286, 1278, 684
11, 1032, 294, 1278, 692
12, 1032, 302, 1278, 700
13, 1032, 308, 1278, 706
14, 1032, 310, 1278, 708
15, 1032, 310, 1278, 708
16, 1028, 296, 1274, 694
17, 1032, 294, 1278, 692
18, 1032, 296, 1278, 694
19, 1032, 296, 1278, 694
20, 1070, 272, 1266, 702
21, 1074, 270, 1270, 700
22, 1076, 272, 1272, 702
23, 1080, 274, 1276, 704
24, 1082, 274, 1278, 704
25, 1082, 274, 1278, 704
26, 1082, 274, 1278, 704
27, 1082, 274, 1278, 704
28, 1082, 276, 1278, 706
29, 1082, 276, 1278, 706
30, 1082, 276, 1278, 706
31, 1082, 276, 1278, 706
32, 1080, 276, 1276, 706
33, 1080, 276, 1276, 706
34, 1080, 276, 1276, 706
35, 1080, 276, 1276, 706
36, 1080, 276, 1276, 706
37, 1080, 276, 1276, 706
38, 1080, 276, 1276, 706
39, 1080, 276, 1276, 706
40, 1080, 276, 1276, 706
41, 1080, 276, 1276, 706
42, 1080, 276, 1276, 706
43, 1080, 276, 1276, 706
44, 1080, 276, 1276, 706
45, 1080, 276, 1276, 706
46, 1080, 276, 1276, 706
47, 1080, 276, 1276, 706
48, 1080, 276, 1276, 706
49, 1080, 276, 1276, 706
50, 1082, 276, 1278, 706
51, 1082, 276, 1278, 706
52, 1082, 276, 1278, 706
53, 1080, 276, 1276, 706
54, 1082, 276, 1278, 706
55, 1082, 276, 1278, 706
56, 1080, 276, 1276, 706
57, 1082, 276, 1278, 706
58, 1082, 276, 1278, 706
59, 1082, 276, 1278, 706
60, 1082, 276, 1278, 706
61, 1082, 276, 1278, 706
62, 1082, 276, 1278, 706
63, 1082, 276, 1278, 706
64, 1082, 276, 1278, 706
65, 1082, 276, 1278, 706
66, 0, 0, 0, 0
67, 0, 0, 0, 0
68, 0, 0, 0, 0
69, 0, 0, 0, 0
70, 0, 0, 0, 0
71, 0, 0, 0, 0
72, 0, 0, 0, 0
73, 0, 0, 0, 0
74, 0, 0, 0, 0
75, 0, 0, 0, 0
76, 0, 0, 0, 0
77, 0, 0, 0, 0
78, 0, 0, 0, 0
79, 0, 0, 0, 0
80, 0, 0, 0, 0
81, 0, 0, 0, 0
82, 0, 0, 0, 0
83, 0, 0, 0, 0
84, 0, 0, 0, 0
85, 0, 0, 0, 0
86, 0, 0, 0, 0
87, 0, 0, 0, 0
88, 0, 0, 0, 0
89, 0, 0, 0, 0
90, 0, 0, 0, 0
91, 0, 0, 0, 0
92, 0, 0, 0, 0
93, 0, 0, 0, 0
94, 0, 0, 0, 0
95, 0, 0, 0, 0
96, 0, 0, 0, 0
97, 0, 0, 0, 0
98, 0, 0, 0, 0
99, 0, 0, 0, 0
100, 0, 0, 0, 0
101, 0, 0, 0, 0
102, 0, 0, 0, 0
103, 0, 0, 0, 0
104, 0, 0, 0, 0
105, 0, 0, 0, 0
106, 0, 0, 0, 0
107, 0, 0, 0, 0
108, 0, 0, 0, 0
109, 0, 0, 0, 0
110, 0, 0, 0, 0
111, 0, 0, 0, 0
112, 0, 0, 0, 0
113, 0, 0, 0, 0
114, 0, 0, 0, 0
115, 0, 0, 0, 0
116, 0, 0, 0, 0
117, 0, 0, 0, 0
118, 0, 0, 0, 0
119, 0, 0, 0, 0
120, 0, 0, 0, 0
121, 0, 0, 0, 0
122, 0, 0, 0, 0
123, 0, 0, 0, 0
124, 0, 0, 0, 0
125, 0, 0, 0, 0
126, 0, 0, 0, 0
127, 0, 0, 0, 0
128, 0, 0, 0, 0
129, 0, 0, 0, 0
130, 0, 0, 0, 0
131, 0, 0, 0, 0
132, 0, 0, 0, 0
133, 0, 0, 0, 0
134, 0, 0, 0, 0
135, 0, 0, 0, 0
136, 0, 0, 0, 0
137, 0, 0, 0, 0
138, 0, 0, 0, 0
139, 0, 0, 0, 0
140, 0, 0, 0, 0
141, 0, 0, 0, 0
142, 0, 0, 0, 0
143, 0, 0, 0, 0
144, 0, 0, 0, 0
145, 0, 0, 0, 0
146, 0, 0, 0, 0
147, 0, 0, 0, 0
148, 0, 0, 0, 0
149, 0, 0, 0, 0
150, 0, 0, 0, 0
151, 0, 0, 0, 0
152, 0, 0, 0, 0
153, 0, 0, 0, 0
154, 0, 0, 0, 0
155, 0, 0, 0, 0
156, 0, 0, 0, 0
157, 0, 0, 0, 0
158, 0, 0, 0, 0
159, 0, 0, 0, 0
160, 0, 0, 0, 0
161, 0, 0, 0, 0
162, 0, 0, 0, 0
163, 0, 0, 0, 0
164, 0, 0, 0, 0
